Gene	Waves	Rho	Pval	BootP	PermP	BootP_All
2923	COMMD5	Delta	-0.644117647058823	0.00708152408658287	0.01	0.02	0
2944	COPS8	Delta	0.579411764705882	0.0186625294177119	0.02	0.03	0.02
2948	COQ10B	Delta	0.614705882352941	0.011279474063305	0.01	0	0.01
2963	COTL1	Delta	-0.720588235294118	0.00163819116387962	0	0.02	0
2994	CPEB3	Delta	-0.635294117647059	0.00818206461633403	0	0.01	0
3024	CPT1A	Delta	-0.582352941176471	0.0179327341310354	0.01	0.02	0.01
3059	CRH	Delta	0.717647058823529	0.00174753506047024	0	0	0
3067	CRIPT	Delta	0.661764705882353	0.00523375330132751	0.01	0.01	0.02
3103	CSF1R	Delta	-0.576470588235294	0.0194151403865316	0.03	0.04	0
3177	CTD-3105H18.14	Delta	0.555882352941176	0.025362176320608	0.03	0.03	0.01
3201	CTNS	Delta	-0.535294117647059	0.0326158632940221	0.02	0.04	0
3232	CUL5	Delta	0.661764705882353	0.00523375330132751	0.01	0.01	0
3240	CWC15	Delta	0.594117647058824	0.015232400876328	0.01	0.01	0.01
3285	CYFIP1	Delta	-0.579411764705882	0.0186625294177119	0.01	0.03	0
3311	CYP4A22	Delta	-0.594117647058824	0.015232400876328	0.02	0	0.01
3378	DCAF17	Delta	0.591176470588235	0.0158755795556415	0.02	0.04	0.01
3387	DCBLD1	Delta	0.517647058823529	0.0400017929595607	0.03	0.03	0.03
3425	DDAH2	Delta	-0.529411764705882	0.0349520067895182	0.02	0.03	0.02
3444	DDX11	Delta	-0.511764705882353	0.0427234481633318	0.04	0.04	0.04
3486	DEGS1	Delta	0.561764705882353	0.0235370164742809	0.02	0.04	0.01
3530	DGCR8	Delta	-0.573529411764706	0.0201910380465231	0.03	0.04	0.01
3535	DGKG	Delta	-0.635294117647059	0.00818206461633403	0.01	0.01	0
3604	DKK2	Delta	0.585294117647059	0.0172252866160948	0.02	0	0
3625	DLST	Delta	-0.641176470588235	0.00743441908253395	0.01	0.01	0.01
3689	DNAJC19	Delta	0.638235294117647	0.00780113863100802	0	0	0.01
3720	DNMBP	Delta	-0.561764705882353	0.023537016474281	0.03	0.03	0.03
3768	DPP3	Delta	-0.558823529411765	0.0244365114245058	0.04	0.01	0.03
3786	DR1	Delta	0.688235294117647	0.00320390861439574	0.01	0	0
3839	DUS2	Delta	-0.552941176470588	0.0263144998706666	0.02	0.02	0.02
3845	DUSP12	Delta	0.505882352941176	0.0455816161239403	0.03	0.04	0.02
3882	DYNLT3	Delta	0.561764705882353	0.0235370164742809	0.02	0.04	0.01
3885	DYRK2	Delta	0.541176470588235	0.0304002188881702	0.04	0.01	0.01
3902	EAF1	Delta	0.591176470588235	0.0158755795556415	0.03	0.01	0.01
3949	EEF1B2	Delta	0.570588235294118	0.0209906963682178	0.03	0.01	0.02
3981	EFNB2	Delta	-0.594117647058824	0.015232400876328	0.02	0.02	0.02
4009	EID1	Delta	0.570588235294118	0.0209906963682178	0.04	0.02	0.01
4045	EIF4A1	Delta	0.620588235294118	0.0103135155496777	0.01	0.01	0.01
4051	EIF4E2	Delta	-0.594117647058824	0.015232400876328	0.03	0.03	0.02
4103	EMC4	Delta	0.641176470588235	0.00743441908253395	0	0	0.01
4130	ENDOU	Delta	0.617647058823529	0.0107879846019488	0.03	0.01	0.01
4193	EPHX2	Delta	-0.594117647058824	0.015232400876328	0.01	0.02	0.01
4204	EPS15L1	Delta	-0.532352941176471	0.0337686229602348	0.04	0.02	0.01
4231	ERGIC2	Delta	0.588235294117647	0.0165397221953782	0.03	0.02	0
4233	ERH	Delta	0.547058823529412	0.0283010872421088	0.03	0.04	0.03
4262	ESD	Delta	0.644117647058823	0.00708152408658287	0	0.01	0.01
4332	EYA2	Delta	-0.555882352941176	0.0253621763206081	0.04	0.01	0.01
4369	FAHD1	Delta	0.623529411764706	0.00985565039092204	0	0.01	0
4453	FAM171A1	Delta	-0.582352941176471	0.0179327341310354	0.02	0.03	0.01
4466	FAM179B	Delta	0.6	0.0140071223296	0.01	0.03	0.01
4504	FAM210B	Delta	0.579411764705882	0.0186625294177119	0.02	0	0.01
4523	FAM222B	Delta	-0.605882352941176	0.0128602985333672	0.02	0.03	0
4617	FARSB	Delta	0.638235294117647	0.00780113863100802	0	0.01	0.01
4623	FASTKD3	Delta	0.558823529411765	0.0244365114245058	0.04	0.03	0.02
4635	FBLN1	Delta	-0.702941176470588	0.00238695266930094	0	0.01	0
4657	FBXL5	Delta	0.602941176470588	0.0134241253978914	0.04	0.01	0.01
4672	FBXO3	Delta	0.641176470588235	0.00743441908253395	0	0.02	0.01
4692	FBXO6	Delta	0.535294117647059	0.0326158632940219	0.04	0.03	0.04
4761	FGF5	Delta	0.632352941176471	0.00857758410309935	0.02	0	0.02
4844	FN1	Delta	-0.558823529411765	0.0244365114245058	0.03	0.03	0.04
4977	G2E3	Delta	0.614705882352941	0.011279474063305	0.02	0	0
5075	GATC	Delta	0.6	0.0140071223296	0	0.02	0
5111	GDAP1L1	Delta	-0.608823529411765	0.0123152031982464	0.03	0.02	0.02
5123	GDPD1	Delta	0.535294117647059	0.0326158632940219	0.02	0.04	0.04
5140	GFM1	Delta	0.732352941176471	0.00125495816615226	0	0	0
5141	GFM2	Delta	0.579411764705882	0.0186625294177119	0.02	0.02	0.02
5156	GGPS1	Delta	0.638235294117647	0.00780113863100802	0.02	0.03	0.01
5240	GLTSCR1L	Delta	-0.597058823529412	0.014609731954981	0.04	0.01	0.01
5255	GMFB	Delta	0.685294117647059	0.00339156174521659	0	0.01	0.01
5267	GNA12	Delta	-0.611764705882353	0.0117884050531152	0.04	0.02	0.01
5288	GNG10	Delta	0.520588235294118	0.0386909071406499	0.03	0.02	0.04
5301	GNL3L	Delta	-0.55	0.0272939727097307	0.02	0.03	0.03
5306	GNPDA2	Delta	0.576470588235294	0.0194151403865316	0	0	0
5317	GOLGA5	Delta	0.570588235294118	0.0209906963682178	0.03	0.03	0.02
5346	GPALPP1	Delta	0.6	0.0140071223296	0.04	0.01	0.02
5357	GPATCH8	Delta	-0.629411764705882	0.00898808926444689	0.02	0.01	0
5410	GPR180	Delta	0.597058823529412	0.014609731954981	0.03	0.02	0.01
5413	GPR22	Delta	0.579411764705882	0.0186625294177119	0.02	0.02	0.02
5495	GRIPAP1	Delta	-0.576470588235294	0.0194151403865316	0.04	0	0.01
5525	GSKIP	Delta	0.617647058823529	0.0107879846019488	0.01	0	0.03
5532	GSTCD	Delta	0.6	0.0140071223296	0.02	0	0
5556	GTF2IRD1	Delta	-0.567647058823529	0.021814592143743	0.02	0.01	0.02
5652	HCCS	Delta	0.558823529411765	0.0244365114245058	0.04	0.02	0.03
5672	HDAC7	Delta	-0.632352941176471	0.00857758410309935	0.01	0.04	0.02
5728	HEYL	Delta	-0.685294117647059	0.00339156174521659	0	0	0
5753	HIF1AN	Delta	-0.629411764705882	0.00898808926444689	0.01	0.01	0.01
5824	HMBOX1	Delta	-0.535294117647059	0.0326158632940221	0.03	0.02	0.01
5894	HPGD	Delta	0.547058823529412	0.0283010872421088	0.03	0.01	0.01
6003	HVCN1	Delta	-0.558823529411765	0.0244365114245058	0.04	0.02	0.01
6011	HYLS1	Delta	0.591176470588235	0.0158755795556415	0	0	0.01
6031	ID2	Delta	0.670588235294118	0.00446720869773813	0.01	0.01	0
6078	IFT20	Delta	0.605882352941176	0.0128602985333672	0.01	0.01	0.01
6096	IGF2R	Delta	-0.564705882352941	0.0226632048441846	0.02	0.03	0.03
6169	IL4I1	Delta	-0.597058823529412	0.014609731954981	0.02	0.04	0.01
6191	IMPAD1	Delta	0.6	0.0140071223296	0.02	0.01	0.01
6206	ING5	Delta	-0.638235294117647	0.00780113863100802	0.03	0	0
6220	INPP5D	Delta	-0.632352941176471	0.00857758410309935	0.01	0.02	0.01
6230	INSM2	Delta	0.688235294117647	0.00320390861439574	0	0	0
6298	ISCA2	Delta	0.594117647058824	0.015232400876328	0.03	0.03	0
6314	ITFG1	Delta	0.6	0.0140071223296	0.03	0.02	0.02
6371	JAK1	Delta	-0.535294117647059	0.0326158632940221	0.02	0.04	0.01
6425	KAZN	Delta	-0.561764705882353	0.023537016474281	0.04	0.01	0.02
6429	KBTBD3	Delta	0.579411764705882	0.0186625294177119	0.01	0.03	0.01
6432	KBTBD7	Delta	0.635294117647059	0.00818206461633403	0	0.01	0
6433	KBTBD8	Delta	0.552941176470588	0.0263144998706665	0.04	0.03	0.02
6500	KCNMB2	Delta	0.632352941176471	0.00857758410309935	0	0.01	0.02
6546	KDM2A	Delta	-0.602941176470588	0.0134241253978913	0.02	0	0.03
6550	KDM4A	Delta	-0.602941176470588	0.0134241253978913	0.01	0.02	0.02
6585	KIAA0556	Delta	-0.558823529411765	0.0244365114245058	0.02	0.03	0.03
6599	KIAA1143	Delta	0.602941176470588	0.0134241253978914	0.02	0.02	0.01
6601	KIAA1161	Delta	-0.532352941176471	0.0337686229602348	0.02	0.02	0.03
6690	KLF11	Delta	0.635294117647059	0.00818206461633403	0.01	0.01	0
6707	KLHDC4	Delta	-0.502941176470588	0.0470631404672732	0.04	0.03	0.04
6710	KLHDC9	Delta	0.594117647058824	0.015232400876328	0.03	0.01	0.01
6719	KLHL18	Delta	-0.520588235294118	0.0386909071406501	0.02	0.03	0.02
6720	KLHL2	Delta	0.564705882352941	0.0226632048441846	0.02	0.03	0.03
6723	KLHL22	Delta	-0.579411764705882	0.0186625294177119	0.03	0.02	0
6782	KRT10	Delta	0.670588235294118	0.00446720869773813	0.01	0.02	0
6907	LGALSL	Delta	0.535294117647059	0.0326158632940219	0.02	0.01	0.02
6941	LIMK2	Delta	-0.538235294117647	0.0314932282058384	0.01	0	0.02
6949	LIN7C	Delta	0.570588235294118	0.0209906963682178	0.04	0.02	0.03
7020	LPCAT1	Delta	-0.6	0.0140071223296	0.01	0.04	0.02
7051	LRP10	Delta	-0.614705882352941	0.011279474063305	0.01	0.01	0
7065	LRR1	Delta	0.594117647058824	0.015232400876328	0.02	0	0.01
7074	LRRC23	Delta	-0.679411764705882	0.00379343266915975	0	0.01	0.02
7093	LRRC40	Delta	0.7	0.00253509460443193	0.01	0.03	0.01
7152	LSM3	Delta	0.502941176470588	0.0470631404672732	0.04	0.03	0.02
7208	LYRM7	Delta	0.747058823529412	0.000882106992984634	0	0	0
7264	MAL2	Delta	0.576470588235294	0.0194151403865316	0.04	0	0.01
7269	MAML1	Delta	-0.673529411764706	0.0042327392484605	0	0.01	0
7285	MANEA	Delta	0.655882352941176	0.0058007369622315	0.01	0	0
7288	MANSC1	Delta	0.582352941176471	0.0179327341310354	0.02	0.03	0.02
7312	MAP3K14	Delta	-0.605882352941176	0.0128602985333672	0.02	0.01	0.02
7382	MARK4	Delta	-0.588235294117647	0.0165397221953781	0.04	0.01	0.02
7384	MARS2	Delta	0.552941176470588	0.0263144998706665	0.04	0.02	0.04
7394	MASTL	Delta	0.617647058823529	0.0107879846019488	0.01	0.01	0.02
7398	MATK	Delta	-0.564705882352941	0.0226632048441846	0	0.03	0.03
7412	MBD4	Delta	0.614705882352941	0.011279474063305	0.01	0	0.01
7578	MEX3B	Delta	0.785294117647059	0.000312853917886011	0	0	0
7608	MGAT1	Delta	-0.611764705882353	0.0117884050531152	0.02	0.02	0.02
7639	MICU3	Delta	0.655882352941176	0.0058007369622315	0	0	0
7696	MLXIP	Delta	-0.614705882352941	0.011279474063305	0.01	0.01	0.01
7733	MOB3A	Delta	-0.576470588235294	0.0194151403865316	0.03	0.02	0.04
7834	MRPL3	Delta	0.526470588235294	0.0361665149722455	0.04	0.02	0.02
7909	MSI1	Delta	-0.591176470588235	0.0158755795556414	0.02	0.02	0
7910	MSI2	Delta	-0.547058823529412	0.028301087242109	0.02	0.03	0.02
7940	MTCH2	Delta	0.720588235294118	0.00163819116387961	0	0	0
7973	MTMR6	Delta	0.655882352941176	0.0058007369622315	0.01	0	0.01
7987	MTRNR2L12	Delta	-0.591176470588235	0.0158755795556414	0	0.02	0.02
7994	MTSS1	Delta	-0.591176470588235	0.0158755795556414	0.01	0.01	0
8018	MVP	Delta	-0.597058823529412	0.014609731954981	0.02	0.02	0.02
8108	MZT1	Delta	0.732352941176471	0.00125495816615226	0	0	0
8123	NAA30	Delta	0.538235294117647	0.0314932282058384	0.03	0.04	0.03
8151	NALCN	Delta	0.564705882352941	0.0226632048441846	0.03	0	0.02
8180	NAV1	Delta	-0.55	0.0272939727097307	0.02	0.01	0.01
8218	NCF4	Delta	-0.570588235294118	0.0209906963682178	0.03	0.04	0.01
8266	NDUFA6	Delta	0.608823529411765	0.0123152031982465	0.02	0.03	0.02
8385	NFYA	Delta	0.608823529411765	0.0123152031982465	0.02	0.02	0.02
8407	NIFK	Delta	0.632352941176471	0.00857758410309935	0.02	0.02	0.01
8422	NIPSNAP3A	Delta	0.708823529411765	0.00211168123925454	0	0	0
8520	NOTCH2	Delta	-0.623529411764706	0.00985565039092201	0.01	0.01	0
8605	NRAS	Delta	0.617647058823529	0.0107879846019488	0.01	0.02	0
8634	NSD1	Delta	-0.579411764705882	0.0186625294177119	0.03	0.02	0.03
8659	NT5DC3	Delta	-0.570588235294118	0.0209906963682178	0.02	0	0.02
8661	NT5M	Delta	-0.547058823529412	0.028301087242109	0.01	0.01	0.03
8697	NUDT15	Delta	0.588235294117647	0.0165397221953782	0.02	0.02	0
8700	NUDT17	Delta	0.597058823529412	0.014609731954981	0.03	0.02	0.01
8848	ORC4	Delta	0.544117647058823	0.0293363374813766	0	0.01	0.04
8879	OSTM1	Delta	0.664705882352941	0.00496738593748199	0	0	0
8931	PABPC1L2A	Delta	0.626470588235294	0.00941397730678366	0.02	0	0.01
8996	PAQR3	Delta	0.582352941176471	0.0179327341310354	0.03	0.01	0.03
9054	PBXIP1	Delta	-0.558823529411765	0.0244365114245058	0.02	0.03	0.04
9059	PCBP2	Delta	-0.579411764705882	0.0186625294177119	0.02	0.02	0.03
9076	PCDH9	Delta	0.635294117647059	0.00818206461633403	0.02	0.01	0.02
9081	PCDHB12	Delta	0.697058823529412	0.0026905894025606	0	0	0
9112	PCNP	Delta	0.6	0.0140071223296	0.03	0.01	0.02
9136	PDCD11	Delta	-0.555882352941176	0.0253621763206081	0.04	0.03	0.01
9151	PDE12	Delta	0.629411764705882	0.00898808926444689	0.01	0.01	0.01
9256	PEX6	Delta	-0.794117647058823	0.000239190927625634	0	0	0
9278	PGAP2	Delta	-0.597058823529412	0.014609731954981	0.01	0	0
9296	PGPEP1	Delta	-0.641176470588235	0.00743441908253395	0.03	0	0.01
9352	PHYHIPL	Delta	0.608823529411765	0.0123152031982465	0.03	0	0.01
9434	PITPNC1	Delta	-0.605882352941176	0.0128602985333672	0.01	0	0.04
9495	PLCD1	Delta	-0.629411764705882	0.00898808926444689	0.02	0.01	0
9519	PLEKHA3	Delta	0.576470588235294	0.0194151403865316	0.02	0.03	0.04
9568	PLPP5	Delta	0.523529411764706	0.0374126481301494	0.01	0.03	0.04
9578	PLS3	Delta	0.558823529411765	0.0244365114245058	0.04	0.02	0.03
9688	POLR2K	Delta	0.629411764705882	0.00898808926444689	0.02	0.01	0.02
9706	POMK	Delta	-0.508823529411765	0.0441352182349839	0.03	0.02	0.04
9716	POP5	Delta	0.588235294117647	0.0165397221953782	0.01	0.02	0.02
9749	PPFIA1	Delta	-0.602941176470588	0.0134241253978913	0.02	0.01	0.01
9772	PPM1A	Delta	0.570588235294118	0.0209906963682178	0.02	0.01	0.01
9836	PPP2R5A	Delta	0.567647058823529	0.021814592143743	0.02	0	0.02
9852	PPP6C	Delta	0.623529411764706	0.00985565039092204	0.02	0.01	0.01
9862	PQLC2	Delta	-0.652941176470588	0.006102046679077	0.03	0.02	0
9878	PRDM15	Delta	-0.585294117647059	0.0172252866160948	0.01	0.01	0.03
9884	PRDM8	Delta	0.585294117647059	0.0172252866160948	0.03	0.02	0.02
9894	PRELID3B	Delta	0.576470588235294	0.0194151403865316	0.03	0.04	0.02
9903	PRICKLE2	Delta	-0.591176470588235	0.0158755795556414	0.02	0.02	0.02
9922	PRKCA	Delta	-0.597058823529412	0.014609731954981	0.01	0.01	0.01
9949	PRMT6	Delta	0.658823529411765	0.00551142233634371	0	0	0
9983	PRPS2	Delta	0.638235294117647	0.00780113863100802	0.02	0.02	0.01
9988	PRR13	Delta	0.555882352941176	0.025362176320608	0.02	0.02	0
10002	PRRC1	Delta	0.6	0.0140071223296	0.01	0.01	0.01
10063	PSMD14	Delta	0.529411764705882	0.0349520067895181	0.02	0.03	0.02
10066	PSMD5	Delta	0.726470588235294	0.00143618263507853	0	0	0
10067	PSMD6	Delta	0.773529411764706	0.00043935565171172	0	0	0
10074	PSMF1	Delta	-0.744117647058824	0.000948282785737869	0.01	0	0
10075	PSMG1	Delta	0.561764705882353	0.0235370164742809	0.01	0.04	0.02
10095	PTCH1	Delta	-0.561764705882353	0.023537016474281	0.04	0.01	0.02
10110	PTGES	Delta	0.6	0.0140071223296	0.01	0	0
10125	PTK7	Delta	-0.614705882352941	0.011279474063305	0	0	0.02
10130	PTP4A1	Delta	0.741176470588235	0.00101846954957367	0	0	0
10219	PYURF	Delta	0.55	0.0272939727097306	0.04	0.01	0.03
10252	RAB14	Delta	0.555882352941176	0.025362176320608	0.01	0.02	0.01
10274	RAB33B	Delta	0.535294117647059	0.0326158632940219	0.01	0.03	0.03
10313	RABGEF1	Delta	0.605882352941176	0.0128602985333672	0.01	0.01	0.02
10325	RAD1	Delta	0.602941176470588	0.0134241253978914	0.04	0.01	0
10343	RAD9A	Delta	-0.579411764705882	0.0186625294177119	0.02	0.04	0
10443	RBBP8	Delta	0.694117647058824	0.00285370590345691	0.01	0	0
10444	RBBP9	Delta	0.588235294117647	0.0165397221953782	0.01	0.03	0.04
10459	RBM18	Delta	0.711764705882353	0.00198404324776996	0	0.01	0
10460	RBM19	Delta	-0.588235294117647	0.0165397221953781	0.03	0.03	0
10467	RBM28	Delta	-0.591176470588235	0.0158755795556414	0	0.01	0
10483	RBM6	Delta	-0.558823529411765	0.0244365114245058	0.04	0	0.01
10524	RDH16	Delta	0.588235294117647	0.0165397221953782	0.01	0.02	0.03
10569	RFK	Delta	0.694117647058824	0.00285370590345691	0	0	0
10581	RFX4	Delta	-0.635294117647059	0.00818206461633403	0	0.01	0
10685	RIPPLY2	Delta	0.617647058823529	0.0107879846019488	0.01	0	0.02
10730	RNF139	Delta	0.517647058823529	0.0400017929595607	0.04	0.04	0.03
10760	RNF212	Delta	-0.561764705882353	0.023537016474281	0.01	0.01	0.01
10837	RP11-162P23.2	Delta	-0.632352941176471	0.00857758410309935	0.03	0.01	0
10893	RP11-468E2.1	Delta	-0.573529411764706	0.0201910380465231	0.03	0.02	0.02
10906	RP11-51F16.8	Delta	0.620588235294118	0.0103135155496777	0.03	0.01	0
10967	RPA3	Delta	0.529411764705882	0.0349520067895181	0.03	0.04	0.03
10972	RPE	Delta	0.585294117647059	0.0172252866160948	0.04	0	0
11002	RPL28	Delta	-0.65	0.0064157065211753	0.01	0.02	0
11029	RPLP1	Delta	-0.579411764705882	0.0186625294177119	0.03	0.03	0.04
11039	RPRD1A	Delta	0.652941176470588	0.00610204667907699	0.01	0	0
11041	RPRD2	Delta	-0.538235294117647	0.0314932282058384	0.04	0.04	0.02
11057	RPS21	Delta	0.541176470588235	0.0304002188881702	0.03	0.04	0.01
11066	RPS29	Delta	-0.652941176470588	0.006102046679077	0.04	0	0
11069	RPS4X	Delta	-0.520588235294118	0.0386909071406501	0.03	0.04	0.04
