Gene	Waves	Rho	Pval	BootP	PermP	BootP_All
1320	BEND4	Perc_recall	0.605882352941176	0.0128602985333672	0	0	0
1338	BHLHE41	Perc_recall	0.655882352941176	0.0058007369622315	0.01	0.01	0.01
1346	BIN2	Perc_recall	0.532352941176471	0.0337686229602347	0.01	0.04	0.01
1357	BLNK	Perc_recall	0.538235294117647	0.0314932282058384	0.01	0.03	0.02
1374	BMP8A	Perc_recall	-0.591176470588235	0.0158755795556414	0.02	0.02	0.01
1401	BPHL	Perc_recall	-0.541176470588235	0.0304002188881703	0.01	0.02	0.02
1448	BTBD1	Perc_recall	0.570588235294118	0.0209906963682178	0.04	0.01	0.01
1542	C14orf119	Perc_recall	0.579411764705882	0.0186625294177119	0.03	0.04	0.01
1558	C15orf52	Perc_recall	-0.55	0.0272939727097307	0.03	0.03	0.04
1559	C15orf57	Perc_recall	-0.617647058823529	0.0107879846019488	0.01	0.02	0.02
1633	C1orf145	Perc_recall	0.65	0.0064157065211753	0	0	0
1666	C1QB	Perc_recall	0.632352941176471	0.00857758410309935	0.02	0.01	0.01
1711	C2orf69	Perc_recall	0.523529411764706	0.0374126481301494	0.04	0.02	0.04
1720	C2orf82	Perc_recall	0.597058823529412	0.014609731954981	0.01	0.03	0.01
1760	C5orf30	Perc_recall	0.611764705882353	0.0117884050531152	0.03	0.02	0.02
1795	C7orf61	Perc_recall	-0.582352941176471	0.0179327341310354	0.02	0.01	0.01
1896	CALCOCO2	Perc_recall	-0.541176470588235	0.0304002188881703	0.04	0.04	0.04
1901	CALHM2	Perc_recall	0.605882352941176	0.0128602985333672	0.04	0	0.01
2056	CCDC12	Perc_recall	-0.641176470588235	0.00743441908253395	0.01	0.01	0.04
2119	CCDC40	Perc_recall	-0.629411764705882	0.00898808926444689	0.02	0.01	0
2191	CCND3	Perc_recall	-0.65	0.0064157065211753	0.01	0	0
2207	CCNT2	Perc_recall	0.661764705882353	0.00523375330132751	0.02	0.02	0.01
2234	CD14	Perc_recall	0.729411764705882	0.00134307868238367	0	0	0
2268	CD48	Perc_recall	0.626470588235294	0.00941397730678366	0	0	0.02
2343	CDH23	Perc_recall	-0.620588235294118	0.0103135155496777	0.03	0.01	0
2361	CDK11B	Perc_recall	-0.614705882352941	0.011279474063305	0.02	0.04	0.02
2530	CFDP1	Perc_recall	-0.55	0.0272939727097307	0.03	0.04	0.01
2540	CGGBP1	Perc_recall	0.602941176470588	0.0134241253978914	0.04	0.01	0.01
2581	CHI3L1	Perc_recall	0.664705882352941	0.00496738593748199	0	0.01	0
2582	CHI3L2	Perc_recall	0.635294117647059	0.00818206461633403	0	0	0
2610	CHRDL1	Perc_recall	0.605882352941176	0.0128602985333672	0.03	0.02	0.02
2637	CHST3	Perc_recall	-0.570588235294118	0.0209906963682178	0.03	0.01	0.02
2683	CLASRP	Perc_recall	-0.558823529411765	0.0244365114245058	0.02	0	0.02
2694	CLDN10	Perc_recall	0.714705882352941	0.00186274109994744	0.01	0	0.01
2711	CLEC2B	Perc_recall	0.555882352941176	0.025362176320608	0.01	0.03	0.04
2720	CLEC9A	Perc_recall	0.632352941176471	0.00857758410309935	0.02	0.02	0.02
2746	CLP1	Perc_recall	-0.661764705882353	0.00523375330132754	0.02	0	0.01
2918	COMMD1	Perc_recall	-0.6	0.0140071223296	0.01	0.01	0
2995	CPEB4	Perc_recall	0.594117647058824	0.015232400876328	0.03	0	0.04
3046	CREB3L1	Perc_recall	-0.555882352941176	0.0253621763206081	0.02	0	0
3051	CREBL2	Perc_recall	0.620588235294118	0.0103135155496777	0.02	0.02	0.01
3065	CRIP3	Perc_recall	0.517647058823529	0.0400017929595607	0.03	0.04	0.01
3069	CRISPLD2	Perc_recall	-0.6	0.0140071223296	0	0	0
3084	CRTC3	Perc_recall	-0.585294117647059	0.0172252866160948	0.03	0.02	0.01
3101	CSE1L	Perc_recall	0.567647058823529	0.021814592143743	0.04	0.03	0.01
3138	CTB-127M13.1	Perc_recall	0.614705882352941	0.011279474063305	0.03	0.02	0
3192	CTNNA1	Perc_recall	-0.555882352941176	0.0253621763206081	0.04	0.02	0.03
3230	CUL4A	Perc_recall	-0.579411764705882	0.0186625294177119	0.01	0.04	0.04
3247	CX3CR1	Perc_recall	0.685294117647059	0.00339156174521659	0.03	0	0
3251	CXCL14	Perc_recall	0.670588235294118	0.00446720869773813	0.01	0	0
3413	DCTN4	Perc_recall	0.582352941176471	0.0179327341310354	0.02	0	0.01
3432	DDIT3	Perc_recall	-0.655882352941176	0.00580073696223151	0.01	0	0
3492	DENND2A	Perc_recall	-0.811764705882353	0.000134322374774712	0	0	0
3496	DENND4A	Perc_recall	0.655882352941176	0.0058007369622315	0.01	0.01	0
3509	DEPTOR	Perc_recall	-0.608823529411765	0.0123152031982464	0.01	0.01	0
3531	DGKA	Perc_recall	0.667647058823529	0.00471198194798998	0.01	0.01	0
3534	DGKE	Perc_recall	0.558823529411765	0.0244365114245058	0.02	0.03	0.01
3541	DGUOK	Perc_recall	-0.597058823529412	0.014609731954981	0.01	0	0.02
3548	DHODH	Perc_recall	-0.564705882352941	0.0226632048441846	0.02	0.03	0.03
3689	DNAJC19	Perc_recall	0.529411764705882	0.0349520067895181	0.04	0.02	0.01
3699	DNAJC4	Perc_recall	0.597058823529412	0.014609731954981	0.04	0.04	0
3758	DPF3	Perc_recall	-0.55	0.0272939727097307	0.02	0.02	0.02
3839	DUS2	Perc_recall	-0.694117647058824	0.00285370590345691	0	0	0
3846	DUSP14	Perc_recall	0.597058823529412	0.014609731954981	0.03	0	0.01
3882	DYNLT3	Perc_recall	0.573529411764706	0.0201910380465231	0.04	0	0.04
3885	DYRK2	Perc_recall	0.570588235294118	0.0209906963682178	0.03	0.03	0.01
3975	EFHD1	Perc_recall	-0.670588235294118	0.00446720869773816	0	0.01	0
4104	EMC6	Perc_recall	0.579411764705882	0.0186625294177119	0.01	0.01	0.02
4158	ENTPD5	Perc_recall	-0.629411764705882	0.00898808926444689	0.02	0.03	0
4292	EVA1C	Perc_recall	-0.652941176470588	0.006102046679077	0.03	0.02	0.01
4310	EXOC5	Perc_recall	0.623529411764706	0.00985565039092204	0.03	0.02	0
4410	FAM129B	Perc_recall	-0.558823529411765	0.0244365114245058	0.02	0.01	0
4454	FAM171A2	Perc_recall	0.532352941176471	0.0337686229602347	0.02	0.03	0.02
4487	FAM199X	Perc_recall	0.547058823529412	0.0283010872421088	0.04	0.02	0.04
4495	FAM206A	Perc_recall	0.605882352941176	0.0128602985333672	0.02	0	0.01
4550	FAM50A	Perc_recall	-0.573529411764706	0.0201910380465231	0.04	0.02	0.03
4551	FAM50B	Perc_recall	0.570588235294118	0.0209906963682178	0.04	0.04	0.02
4617	FARSB	Perc_recall	0.579411764705882	0.0186625294177119	0.03	0.01	0.02
4618	FAS	Perc_recall	0.620588235294118	0.0103135155496777	0.01	0	0
4657	FBXL5	Perc_recall	0.573529411764706	0.0201910380465231	0.02	0	0
4675	FBXO32	Perc_recall	-0.558823529411765	0.0244365114245058	0.02	0.03	0.01
4684	FBXO42	Perc_recall	-0.602941176470588	0.0134241253978913	0.01	0.01	0.01
4766	FGFR1	Perc_recall	-0.608823529411765	0.0123152031982464	0.02	0.02	0.02
4807	FKBP5	Perc_recall	-0.629411764705882	0.00898808926444689	0.01	0.01	0.01
4856	FNDC9	Perc_recall	0.597058823529412	0.014609731954981	0.01	0.02	0.04
4881	FOXO3	Perc_recall	-0.658823529411765	0.00551142233634373	0.01	0	0
4939	FTSJ1	Perc_recall	-0.555882352941176	0.0253621763206081	0.04	0.01	0.04
4941	FTSJ3	Perc_recall	-0.702941176470588	0.00238695266930094	0.01	0	0.01
4968	FYTTD1	Perc_recall	0.605882352941176	0.0128602985333672	0.01	0.01	0.01
4970	FZD3	Perc_recall	0.588235294117647	0.0165397221953782	0	0.04	0.02
4993	GABPB2	Perc_recall	-0.620588235294118	0.0103135155496777	0.02	0.02	0.01
4995	GABRA2	Perc_recall	0.632352941176471	0.00857758410309935	0.03	0.01	0.04
5072	GATAD2A	Perc_recall	-0.582352941176471	0.0179327341310354	0.02	0.02	0.01
5078	GATSL2	Perc_recall	-0.573529411764706	0.0201910380465231	0.02	0.01	0.01
5088	GBP4	Perc_recall	0.805882352941176	0.000163846664736726	0.01	0	0
5226	GLRA3	Perc_recall	0.635294117647059	0.00818206461633403	0.01	0.01	0.01
5240	GLTSCR1L	Perc_recall	-0.567647058823529	0.021814592143743	0.03	0.01	0.01
5377	GPM6A	Perc_recall	0.620588235294118	0.0103135155496777	0.02	0.01	0
5404	GPR161	Perc_recall	-0.832352941176471	6.32812457323256e-05	0	0	0
5413	GPR22	Perc_recall	0.579411764705882	0.0186625294177119	0.01	0	0.03
5428	GPR75-ASB3	Perc_recall	-0.547058823529412	0.028301087242109	0.04	0.04	0.03
5516	GS1-114I9.3	Perc_recall	0.552941176470588	0.0263144998706665	0.02	0.03	0.01
5536	GSTM4	Perc_recall	0.591176470588235	0.0158755795556415	0.03	0.04	0.03
5669	HDAC4	Perc_recall	-0.582352941176471	0.0179327341310354	0.03	0.02	0.02
5754	HIF3A	Perc_recall	-0.723529411764706	0.00153448118982397	0.01	0.01	0
5768	HIRIP3	Perc_recall	-0.688235294117647	0.00320390861439574	0.01	0	0
5810	HLA-DPA1	Perc_recall	0.597058823529412	0.014609731954981	0.04	0.02	0.01
5814	HLA-DRA	Perc_recall	0.535294117647059	0.0326158632940219	0.04	0.02	0.02
5849	HMOX1	Perc_recall	0.5	0.0485802888870239	0.01	0.03	0.04
5875	HNRNPM	Perc_recall	-0.620588235294118	0.0103135155496777	0.02	0.04	0
5885	HOOK2	Perc_recall	-0.597058823529412	0.014609731954981	0.03	0.01	0.02
5887	HOPX	Perc_recall	0.667647058823529	0.00471198194798998	0.01	0.01	0.01
5899	HPS1	Perc_recall	0.579411764705882	0.0186625294177119	0	0.01	0.01
5920	HS3ST1	Perc_recall	0.623529411764706	0.00985565039092204	0.01	0.04	0.02
5941	HSD17B4	Perc_recall	-0.5	0.0485802888870239	0.03	0.01	0.03
5988	HTR2A	Perc_recall	0.620588235294118	0.0103135155496777	0.03	0	0.02
6050	IFFO2	Perc_recall	-0.667647058823529	0.00471198194799	0.02	0	0
6101	IGFBP6	Perc_recall	0.526470588235294	0.0361665149722455	0.04	0	0.02
6118	IGSF6	Perc_recall	0.538235294117647	0.0314932282058384	0.03	0.03	0.02
6124	IKBKB	Perc_recall	-0.558823529411765	0.0244365114245058	0.03	0.03	0.02
6133	IL10RB	Perc_recall	-0.6	0.0140071223296	0.03	0	0
6145	IL17RB	Perc_recall	0.608823529411765	0.0123152031982465	0	0.01	0
6212	INO80	Perc_recall	-0.570588235294118	0.0209906963682178	0.02	0.01	0.01
6215	INPP1	Perc_recall	-0.555882352941176	0.0253621763206081	0.04	0.01	0.03
6226	INSC	Perc_recall	-0.705882352941176	0.00224590060105133	0.01	0	0
6231	INSR	Perc_recall	-0.520588235294118	0.0386909071406501	0.04	0.04	0
6330	ITGAM	Perc_recall	0.623529411764706	0.00985565039092204	0	0	0
6402	JUP	Perc_recall	-0.638235294117647	0.00780113863100802	0.01	0	0.01
6406	KANK4	Perc_recall	-0.511764705882353	0.0427234481633318	0.02	0.01	0.04
6459	KCNG3	Perc_recall	0.564705882352941	0.0226632048441846	0.03	0.01	0.02
6479	KCNJ16	Perc_recall	0.655882352941176	0.0058007369622315	0.02	0.03	0
6483	KCNJ5	Perc_recall	0.558823529411765	0.0244365114245058	0.03	0.02	0.01
6534	KCTD4	Perc_recall	0.591176470588235	0.0158755795556415	0.02	0.01	0.02
6645	KIF19	Perc_recall	-0.732352941176471	0.00125495816615226	0.01	0	0
6693	KLF15	Perc_recall	-0.702941176470588	0.00238695266930094	0.01	0	0
6702	KLF9	Perc_recall	-0.505882352941176	0.0455816161239403	0.04	0.04	0.03
6779	KRI1	Perc_recall	-0.564705882352941	0.0226632048441846	0.02	0.01	0.02
6804	LA16c-306E5.2	Perc_recall	-0.582352941176471	0.0179327341310354	0.03	0.04	0.03
6810	LAIR1	Perc_recall	0.579411764705882	0.0186625294177119	0.02	0.03	0.01
6923	LHX2	Perc_recall	0.544117647058823	0.0293363374813766	0.04	0.01	0.02
6938	LIMD1	Perc_recall	-0.561764705882353	0.023537016474281	0.02	0.03	0.02
6959	LIPE	Perc_recall	-0.511764705882353	0.0427234481633318	0.04	0.02	0.04
6968	LLfos-48D6.2	Perc_recall	-0.670588235294118	0.00446720869773816	0	0	0.02
7019	LPAR6	Perc_recall	0.541176470588235	0.0304002188881702	0.04	0.02	0
7035	LRCH2	Perc_recall	0.547058823529412	0.0283010872421088	0.03	0.03	0.03
7060	LRP5L	Perc_recall	-0.623529411764706	0.00985565039092201	0.02	0.03	0.01
7091	LRRC3B	Perc_recall	0.623529411764706	0.00985565039092204	0.03	0.03	0
7129	LRRN1	Perc_recall	0.758823529411765	0.00065403023616479	0	0	0
7131	LRRN3	Perc_recall	0.738235294117647	0.00109285081184815	0.01	0	0
7144	LSG1	Perc_recall	-0.576470588235294	0.0194151403865316	0.03	0.02	0.01
7213	LYST	Perc_recall	0.638235294117647	0.00780113863100802	0.01	0.01	0.01
7239	MAF	Perc_recall	0.611764705882353	0.0117884050531152	0.02	0.04	0.03
7242	MAFF	Perc_recall	-0.594117647058824	0.015232400876328	0.02	0.02	0.03
7274	MAN1A1	Perc_recall	0.561764705882353	0.0235370164742809	0	0.02	0.03
7347	MAPK6	Perc_recall	0.526470588235294	0.0361665149722455	0.01	0.04	0.03
7430	MCAM	Perc_recall	-0.620588235294118	0.0103135155496777	0.02	0	0
7526	MEI1	Perc_recall	-0.658823529411765	0.00551142233634373	0.02	0	0
7548	METAP1	Perc_recall	0.611764705882353	0.0117884050531152	0.04	0.03	0.01
7557	METTL16	Perc_recall	-0.6	0.0140071223296	0.04	0.04	0.02
7561	METTL21A	Perc_recall	0.647058823529412	0.00674207700717987	0.01	0	0
7586	MFF	Perc_recall	0.552941176470588	0.0263144998706665	0.03	0.03	0.01
7611	MGAT4A	Perc_recall	0.541176470588235	0.0304002188881702	0.02	0.04	0.03
7634	MICALL1	Perc_recall	-0.547058823529412	0.028301087242109	0.03	0.01	0.03
7658	MIP	Perc_recall	0.576470588235294	0.0194151403865316	0.02	0	0.03
7696	MLXIP	Perc_recall	-0.594117647058824	0.015232400876328	0.01	0.02	0.03
7703	MMD	Perc_recall	0.594117647058824	0.015232400876328	0.03	0.03	0.03
7769	MPEG1	Perc_recall	0.694117647058824	0.00285370590345691	0	0	0
7773	MPHOSPH8	Perc_recall	-0.614705882352941	0.011279474063305	0.02	0.01	0.01
7831	MRPL24	Perc_recall	0.517647058823529	0.0400017929595607	0.04	0.03	0.04
7849	MRPL45	Perc_recall	-0.523529411764706	0.0374126481301495	0.04	0.03	0.03
7908	MSH6	Perc_recall	-0.552941176470588	0.0263144998706666	0.02	0.01	0.01
7947	MTF1	Perc_recall	-0.591176470588235	0.0158755795556414	0.02	0.03	0.01
8123	NAA30	Perc_recall	0.585294117647059	0.0172252866160948	0.03	0	0.01
8172	NASP	Perc_recall	-0.547058823529412	0.028301087242109	0.04	0.04	0.01
8174	NAT10	Perc_recall	-0.573529411764706	0.0201910380465231	0.02	0.02	0.01
8224	NCKAP5L	Perc_recall	-0.614705882352941	0.011279474063305	0.01	0.02	0.02
8226	NCL	Perc_recall	-0.573529411764706	0.0201910380465231	0.04	0.02	0.01
8235	NCOA7	Perc_recall	-0.570588235294118	0.0209906963682178	0.02	0.02	0.02
8266	NDUFA6	Perc_recall	0.502941176470588	0.0470631404672732	0.04	0.04	0.03
8313	NEFM	Perc_recall	-0.579411764705882	0.0186625294177119	0.03	0.01	0.02
8343	NETO2	Perc_recall	0.655882352941176	0.0058007369622315	0.02	0	0
8374	NFKBIA	Perc_recall	-0.623529411764706	0.00985565039092201	0.02	0.03	0
8379	NFKBIZ	Perc_recall	-0.576470588235294	0.0194151403865316	0.03	0.01	0.01
8448	NLGN4X	Perc_recall	0.585294117647059	0.0172252866160948	0.01	0.02	0.03
8471	NMNAT1	Perc_recall	-0.585294117647059	0.0172252866160948	0.03	0.03	0.02
8483	NOA1	Perc_recall	0.544117647058823	0.0293363374813766	0.02	0.02	0.02
8517	NOSIP	Perc_recall	-0.529411764705882	0.0349520067895182	0.02	0.02	0.03
8565	NPR1	Perc_recall	0.6	0.0140071223296	0.01	0.03	0.01
8582	NR0B1	Perc_recall	0.55	0.0272939727097306	0.03	0.02	0
8650	NSUN6	Perc_recall	-0.570588235294118	0.0209906963682178	0.02	0.04	0
8698	NUDT16	Perc_recall	-0.608823529411765	0.0123152031982464	0.02	0	0.02
8744	NUSAP1	Perc_recall	0.520588235294118	0.0386909071406499	0.03	0.04	0.01
8755	NXPE3	Perc_recall	-0.608823529411765	0.0123152031982464	0.03	0.01	0.02
8792	OGFOD3	Perc_recall	-0.564705882352941	0.0226632048441846	0.02	0.03	0.04
8833	OR14I1	Perc_recall	0.579411764705882	0.0186625294177119	0.03	0.02	0.01
8980	PANK3	Perc_recall	0.605882352941176	0.0128602985333672	0	0.01	0
8998	PAQR5	Perc_recall	-0.520588235294118	0.0386909071406501	0.04	0.03	0.04
9053	PBX4	Perc_recall	-0.535294117647059	0.0326158632940221	0.02	0.02	0.03
9075	PCDH8	Perc_recall	0.517647058823529	0.0400017929595607	0.02	0.04	0.02
9085	PCDHB16	Perc_recall	0.585294117647059	0.0172252866160948	0.02	0.02	0
9112	PCNP	Perc_recall	0.514705882352941	0.041345806442249	0.03	0.04	0.03
9127	PCSK7	Perc_recall	0.558823529411765	0.0244365114245058	0.03	0.03	0.02
9131	PCYT1A	Perc_recall	-0.723529411764706	0.00153448118982397	0.01	0	0
9134	PDAP1	Perc_recall	-0.644117647058823	0.00708152408658287	0.02	0.01	0
9177	PDGFRA	Perc_recall	0.576470588235294	0.0194151403865316	0.04	0.02	0.02
9242	PEX1	Perc_recall	0.555882352941176	0.025362176320608	0.04	0.01	0.02
9278	PGAP2	Perc_recall	-0.55	0.0272939727097307	0.04	0.04	0.01
9291	PGM2	Perc_recall	0.641176470588235	0.00743441908253395	0.01	0	0
9331	PHF8	Perc_recall	-0.585294117647059	0.0172252866160948	0.03	0.01	0.03
9394	PIH1D2	Perc_recall	0.538235294117647	0.0314932282058384	0.02	0.02	0.02
9401	PIK3CB	Perc_recall	-0.691176470588235	0.00302471879504341	0.01	0	0
9466	PLA2G12A	Perc_recall	0.717647058823529	0.00174753506047024	0.01	0	0
9519	PLEKHA3	Perc_recall	0.514705882352941	0.041345806442249	0.03	0.02	0.04
9543	PLET1	Perc_recall	0.520588235294118	0.0386909071406499	0.04	0.04	0.01
9574	PLPPR4	Perc_recall	0.555882352941176	0.025362176320608	0.03	0.02	0.01
9582	PLSCR5	Perc_recall	0.585294117647059	0.0172252866160948	0.04	0	0.03
9712	PON2	Perc_recall	0.561764705882353	0.0235370164742809	0.04	0.01	0.02
9773	PPM1B	Perc_recall	-0.564705882352941	0.0226632048441846	0.01	0.01	0.04
9788	PPP1CC	Perc_recall	0.570588235294118	0.0209906963682178	0.02	0.01	0.02
9929	PRKCI	Perc_recall	0.541176470588235	0.0304002188881702	0.04	0.04	0.02
9942	PRKX	Perc_recall	-0.547058823529412	0.028301087242109	0.03	0.01	0.01
9959	PROKR2	Perc_recall	0.535294117647059	0.0326158632940219	0.01	0.02	0.02
9998	PRR5	Perc_recall	-0.641176470588235	0.00743441908253395	0.04	0.01	0
10042	PSMB1	Perc_recall	0.544117647058823	0.0293363374813766	0.04	0.02	0.03
10067	PSMD6	Perc_recall	0.591176470588235	0.0158755795556415	0.03	0.01	0.02
10091	PTBP3	Perc_recall	0.594117647058824	0.015232400876328	0.03	0.01	0
10097	PTCHD1	Perc_recall	0.55	0.0272939727097306	0.04	0.03	0.01
10138	PTPN14	Perc_recall	-0.676470588235294	0.00400825239020936	0	0.01	0
10185	PURG	Perc_recall	0.555882352941176	0.025362176320608	0.02	0.04	0.02
10220	PYY	Perc_recall	-0.526470588235294	0.0361665149722456	0.02	0.04	0.02
10362	RALY	Perc_recall	-0.661764705882353	0.00523375330132754	0	0.01	0
10377	RANGRF	Perc_recall	0.623529411764706	0.00985565039092204	0.01	0	0
10383	RAP2A	Perc_recall	0.635294117647059	0.00818206461633403	0	0	0
10393	RAPH1	Perc_recall	0.641176470588235	0.00743441908253395	0.01	0.01	0.02
10435	RAVER2	Perc_recall	0.617647058823529	0.0107879846019488	0.03	0.01	0
10444	RBBP9	Perc_recall	0.523529411764706	0.0374126481301494	0.03	0.03	0.03
10532	RECQL5	Perc_recall	-0.617647058823529	0.0107879846019488	0.02	0.02	0.01
10663	RIIAD1	Perc_recall	0.641176470588235	0.00743441908253395	0	0	0
10859	RP11-286N22.8	Perc_recall	-0.614705882352941	0.011279474063305	0.03	0.01	0
10907	RP11-529K1.3	Perc_recall	-0.579411764705882	0.0186625294177119	0.02	0.03	0.02
10935	RP11-849F2.7	Perc_recall	0.588235294117647	0.0165397221953782	0.03	0.03	0.01
10949	RP3-461F17.3	Perc_recall	-0.626470588235294	0.00941397730678363	0.01	0.01	0.01
10965	RPA1	Perc_recall	-0.647058823529412	0.00674207700717987	0.01	0	0
11030	RPLP2	Perc_recall	-0.611764705882353	0.0117884050531152	0.03	0.02	0.02
11061	RPS26	Perc_recall	0.758823529411765	0.00065403023616479	0	0.01	0
11062	RPS27	Perc_recall	0.55	0.0272939727097306	0.03	0.02	0.02
11078	RPS6KB1	Perc_recall	-0.635294117647059	0.00818206461633403	0.03	0.01	0.01
11099	RRBP1	Perc_recall	-0.638235294117647	0.00780113863100802	0.01	0.03	0
11104	RRN3	Perc_recall	-0.547058823529412	0.028301087242109	0.02	0.02	0.03
11158	RUFY1	Perc_recall	-0.641176470588235	0.00743441908253395	0	0	0.01
11161	RUFY4	Perc_recall	-0.526470588235294	0.0361665149722456	0.04	0.04	0.02
11206	SAFB	Perc_recall	-0.541176470588235	0.0304002188881703	0.04	0.04	0.03
11207	SAFB2	Perc_recall	-0.6	0.0140071223296	0.02	0.03	0
11221	SAMD5	Perc_recall	0.508823529411765	0.0441352182349839	0.02	0.04	0.04
11328	SCUBE1	Perc_recall	-0.55	0.0272939727097307	0.03	0.04	0.02
11364	SEC14L1	Perc_recall	-0.532352941176471	0.0337686229602348	0.04	0.04	0.01
11377	SEC24B	Perc_recall	0.711764705882353	0.00198404324776996	0	0	0
11401	SEMA3A	Perc_recall	-0.629411764705882	0.00898808926444689	0.01	0.01	0
11405	SEMA3E	Perc_recall	-0.588235294117647	0.0165397221953781	0.01	0	0.04
11479	SERTM1	Perc_recall	0.597058823529412	0.014609731954981	0.04	0.03	0.02
11560	SH2D1B	Perc_recall	-0.570588235294118	0.0209906963682178	0.02	0.02	0.02
11584	SH3PXD2B	Perc_recall	-0.755882352941176	0.000705890586909894	0.01	0	0
11709	SLC16A14	Perc_recall	0.561764705882353	0.0235370164742809	0.02	0.04	0.02
11797	SLC25A48	Perc_recall	-0.535294117647059	0.0326158632940221	0.04	0.04	0.01
11814	SLC27A5	Perc_recall	-0.811764705882353	0.000134322374774712	0	0	0
11825	SLC2A13	Perc_recall	0.597058823529412	0.014609731954981	0.01	0	0.02
11862	SLC35E3	Perc_recall	-0.664705882352941	0.00496738593748203	0.01	0	0.01
11878	SLC38A10	Perc_recall	-0.561764705882353	0.023537016474281	0.03	0.03	0.01
11986	SLCO1C1	Perc_recall	0.661764705882353	0.00523375330132751	0.01	0.01	0.01
11989	SLCO3A1	Perc_recall	-0.561764705882353	0.023537016474281	0.04	0.03	0.03
12043	SMC1A	Perc_recall	-0.641176470588235	0.00743441908253395	0.02	0	0
12073	SMIM20	Perc_recall	0.558823529411765	0.0244365114245058	0.03	0.02	0.01
12084	SMOC1	Perc_recall	-0.661764705882353	0.00523375330132754	0.01	0.01	0.01
12086	SMOX	Perc_recall	-0.661764705882353	0.00523375330132754	0.01	0.01	0
12092	SMPDL3B	Perc_recall	-0.614705882352941	0.011279474063305	0.01	0.01	0.01
12169	SNX20	Perc_recall	0.697058823529412	0.0026905894025606	0	0	0
12175	SNX29	Perc_recall	-0.570588235294118	0.0209906963682178	0.02	0.01	0.02
12227	SOX4	Perc_recall	0.655882352941176	0.0058007369622315	0	0	0
12244	SPA17	Perc_recall	0.585294117647059	0.0172252866160948	0.01	0.02	0.01
12388	SRP9	Perc_recall	0.514705882352941	0.041345806442249	0.04	0.04	0.03
12390	SRPK2	Perc_recall	-0.558823529411765	0.0244365114245058	0.04	0.03	0.02
12411	SRSF6	Perc_recall	0.529411764705882	0.0349520067895181	0.04	0.03	0.04
12439	SSTR1	Perc_recall	0.579411764705882	0.0186625294177119	0.03	0.02	0.01
12455	ST5	Perc_recall	-0.620588235294118	0.0103135155496777	0.03	0.02	0.01
12472	STAB1	Perc_recall	0.538235294117647	0.0314932282058384	0.03	0.04	0.01
12561	STRIP2	Perc_recall	0.635294117647059	0.00818206461633403	0.02	0	0.01
12579	STX4	Perc_recall	-0.638235294117647	0.00780113863100802	0	0.01	0.03
12581	STX6	Perc_recall	0.744117647058824	0.000948282785737869	0	0	0
12589	STXBP6	Perc_recall	0.523529411764706	0.0374126481301494	0.02	0.04	0.04
12600	SUFU	Perc_recall	-0.520588235294118	0.0386909071406501	0.04	0.04	0.02
