GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	adj
11	GO:0050778	9.53884800984519e-15	6.7042147042147	6.22189955585924	32	513	positive regulation of immune response	BTK;C3AR1;CASP8;CD180;CD86;CLEC7A;CTSS;FCGR3A;GBP1;IFI16;IFIH1;IL18;LCP2;LILRB1;LILRB4;LYN;MNDA;NCKAP1L;PARP9;PIK3AP1;PLCG2;PLSCR1;PROS1;PSMA3;PTPRC;RIPK2;SYK;TLR1;TLR10;TLR2;TLR7;TLR8	3.17123337927308e-12
12	GO:0002764	1.27863873057009e-14	7.71173030615755	4.66945678168774	28	385	immune response-regulating signaling pathway	BTK;C3AR1;CASP8;CD180;CLEC7A;CTSS;FCGR1B;FCGR3A;GBP1;IFIH1;LCP2;LILRB1;LILRB4;LYN;MNDA;NCKAP1L;PIK3AP1;PLCG2;PLSCR1;PSMA3;PTPRC;RIPK2;SYK;TLR1;TLR10;TLR2;TLR7;TLR8	3.89665153141236e-12
13	GO:0050776	1.88864146212116e-14	5.8076003188945	8.18670994192006	36	675	regulation of immune response	BTK;C3AR1;CASP8;CD180;CD84;CD86;CLEC7A;CTSS;FCGR1B;FCGR3A;GBP1;HFE;IFI16;IFIH1;IL18;LCP2;LILRB1;LILRB4;LYN;MNDA;NCKAP1L;PARP9;PIK3AP1;PLCG2;PLSCR1;PROS1;PSMA3;PTPRC;RIPK2;SAMSN1;SYK;TLR1;TLR10;TLR2;TLR7;TLR8	5.31289371305929e-12
14	GO:0002521	2.68160527494582e-14	7.79922819655261	4.42688759822344	27	365	leukocyte differentiation	ATM;ATP11C;ATP7A;BTK;CASP8;CD86;DOCK11;DOCK2;EVI2B;GAB3;HHEX;IFI16;IKZF1;IL18;LILRB1;LILRB4;LYN;NCKAP1L;PLCG2;PTPRC;RB1;RHOH;RIPK2;SYK;TGFBR2;TLR2;TNFSF8	7.00473606462633e-12
15	GO:0002253	5.17386601514057e-14	7.24982641299819	4.93628288349846	28	407	activation of immune response	BTK;C3AR1;CASP8;CD180;CLEC7A;CTSS;FCGR3A;GBP1;IFI16;IFIH1;LCP2;LILRB4;LYN;MNDA;NCKAP1L;PIK3AP1;PLCG2;PLSCR1;PROS1;PSMA3;PTPRC;RIPK2;SYK;TLR1;TLR10;TLR2;TLR7;TLR8	1.26138853449127e-11
16	GO:0002274	8.67462820762888e-14	6.81066160977665	5.44567816877349	29	449	myeloid leukocyte activation	AIF1;ALOX5;ATM;ATP8B4;BIN2;BTK;C3AR1;CD53;CD58;CD84;CTSS;DOCK2;IL18;LCP2;LYN;MILR1;MNDA;NCKAP1L;OLR1;PIK3CG;PLSCR1;PTPRC;RHOH;SYK;TGFBR2;TLR1;TLR2;TLR7;TLR8	1.98269470970618e-11
17	GO:0002757	1.50777814940298e-13	7.53747677059674	4.36624530235736	26	360	immune response-activating signal transduction	BTK;C3AR1;CASP8;CD180;CLEC7A;CTSS;FCGR3A;GBP1;IFIH1;LCP2;LILRB4;LYN;MNDA;NCKAP1L;PIK3AP1;PLCG2;PLSCR1;PSMA3;PTPRC;RIPK2;SYK;TLR1;TLR10;TLR2;TLR7;TLR8	3.24349687786277e-11
18	GO:0048534	2.93918497313042e-13	5.52035849952517	7.9805261359754	34	658	hematopoietic or lymphoid organ development	ATM;ATP11C;ATP7A;BTK;CASP8;CD86;DOCK11;DOCK2;EVI2B;FLI1;GAB3;HHEX;IFI16;IKZF1;IL18;LILRB1;LILRB4;LYN;NCKAP1L;PLCG2;PLEK;PSMA3;PTPRC;RB1;RBM47;RHOH;RIPK2;SCIN;SYK;TET2;TGFBR1;TGFBR2;TLR2;TNFSF8	5.97144413707664e-11
19	GO:0030097	3.7143903006775e-13	5.62217668700228	7.56815852408609	33	624	hemopoiesis	ATM;ATP11C;ATP7A;BTK;CASP8;CD86;DOCK11;DOCK2;EVI2B;FLI1;GAB3;HHEX;IFI16;IKZF1;IL18;LILRB1;LILRB4;LYN;NCKAP1L;PLCG2;PLEK;PSMA3;PTPRC;RB1;RBM47;RHOH;RIPK2;SCIN;SYK;TET2;TGFBR2;TLR2;TNFSF8	7.14922385767244e-11
20	GO:0048584	5.13591837062973e-13	3.90694846554719	19.696617697301	54	1624	positive regulation of response to stimulus	AGTR1;AIF1;ATM;ATP7A;BTK;C3AR1;CASP1;CASP4;CASP8;CD180;CD86;CDKN2A;CLEC7A;CTSS;EPS8;FCGR3A;GBP1;GPR65;HFE;HHEX;IFI16;IFIH1;IL18;LCP2;LILRB1;LILRB4;LPAR6;LY86;LYN;MDFIC;MNDA;NCKAP1L;OSMR;PARP9;PDE5A;PIK3AP1;PIK3CG;PLCG2;PLEK;PLSCR1;PROS1;PSMA3;PTPRC;RIPK2;SIAH1;SYK;TGFBR1;TGFBR2;TLR1;TLR10;TLR2;TLR7;TLR8;TRIM38	9.39102674069645e-11
21	GO:0002366	6.14337470176947e-13	6.25271696941469	5.88230269900922	29	485	leukocyte activation involved in immune response	ALOX5;APBB1IP;ATP7A;ATP8B4;BIN2;BTK;C3AR1;CD180;CD53;CD58;CD84;CD86;CTSS;DOCK11;DOCK2;IL18;LCP1;LILRB1;LYN;MILR1;MNDA;NCKAP1L;OLR1;PIK3CG;PLCG2;PTPRC;RIPK2;SYK;TLR2	1.06982482306528e-10
22	GO:0002263	7.55231438634757e-13	6.19611388995768	5.93081653570208	29	489	cell activation involved in immune response	ALOX5;APBB1IP;ATP7A;ATP8B4;BIN2;BTK;C3AR1;CD180;CD53;CD58;CD84;CD86;CTSS;DOCK11;DOCK2;IL18;LCP1;LILRB1;LYN;MILR1;MNDA;NCKAP1L;OLR1;PIK3CG;PLCG2;PTPRC;RIPK2;SYK;TLR2	1.2554006232215e-10
23	GO:0002520	1.23313556899989e-12	5.21884498480243	8.39289374786471	34	692	immune system development	ATM;ATP11C;ATP7A;BTK;CASP8;CD86;DOCK11;DOCK2;EVI2B;FLI1;GAB3;HHEX;IFI16;IKZF1;IL18;LILRB1;LILRB4;LYN;NCKAP1L;PLCG2;PLEK;PSMA3;PTPRC;RB1;RBM47;RHOH;RIPK2;SCIN;SYK;TET2;TGFBR1;TGFBR2;TLR2;TNFSF8	1.96068555470983e-10
24	GO:0031349	1.33853084952677e-12	7.45917296969028	4.01451998633413	24	331	positive regulation of defense response	AGTR1;BTK;CASP8;CD180;CLEC7A;CTSS;IFI16;IFIH1;IL18;LYN;OSMR;PARP9;PIK3AP1;PIK3CG;PLCG2;PLSCR1;PSMA3;RIPK2;SYK;TLR1;TLR10;TLR2;TLR7;TLR8	2.03958638196642e-10
25	GO:0042110	1.84913887912083e-12	7.33637548891786	4.07516228220021	24	336	T cell activation	AIF1;APBB1IP;ATP7A;CASP8;CD86;CLEC7A;DOCK2;DOCK8;HFE;IL18;LCP1;LILRB1;LILRB4;LYN;NCKAP1L;PDE5A;PIK3CG;PTPRC;RHOH;RIPK2;SOCS6;SYK;TGFBR2;TNFSF8	2.70492035237795e-10
26	GO:0006954	5.34219428082172e-12	5.67989380530973	6.41595490263068	29	529	inflammatory response	AGTR1;AIF1;ALOX5;AOAH;BTK;C3AR1;CASP1;CASP4;CD180;CLEC7A;HFE;IFI16;IL18;LY86;LYN;OLR1;OSMR;PIK3AP1;PIK3CG;PLSCR1;PROS1;PTGS1;RIPK2;SYK;TLR1;TLR10;TLR2;TLR7;TLR8	7.51400172498655e-10
27	GO:0046651	8.35143718653862e-12	9.90834460112034	2.24376494704476	18	185	lymphocyte proliferation	AIF1;ATM;BTK;CD180;CD86;DOCK2;DOCK8;IL18;LILRB1;LYN;MNDA;NCKAP1L;PDE5A;PIK3CG;PTPRC;RIPK2;SYK;TGFBR2	1.10572913490306e-09
28	GO:0031347	8.46606939493731e-12	5.56349123720285	6.53723949436283	29	539	regulation of defense response	AGTR1;BTK;C3AR1;CASP1;CASP4;CASP8;CD180;CLEC7A;CTSS;IFI16;IFIH1;IL18;LILRB1;LYN;OSMR;PARP9;PIK3AP1;PIK3CG;PLCG2;PLSCR1;PROS1;PSMA3;RIPK2;SYK;TLR1;TLR10;TLR2;TLR7;TLR8	1.10572913490306e-09
29	GO:0032943	9.15253254418131e-12	9.84850230414747	2.25589340621797	18	186	mononuclear cell proliferation	AIF1;ATM;BTK;CD180;CD86;DOCK2;DOCK8;IL18;LILRB1;LYN;MNDA;NCKAP1L;PDE5A;PIK3CG;PTPRC;RIPK2;SYK;TGFBR2	1.15416591427831e-09
30	GO:0048583	1.26692403671784e-11	3.20019039983966	36.4945336522036	74	3009	regulation of response to stimulus	AGTR1;AIF1;ARHGAP15;ARHGAP25;ATM;ATP7A;BTK;C3AR1;CARD8;CASP1;CASP4;CASP8;CD180;CD84;CD86;CDKN2A;CLEC7A;CTSS;DDIAS;EPS8;FCGR1B;FCGR3A;GBP1;GPR65;HFE;HHEX;IFI16;IFIH1;IL18;IVNS1ABP;LCP2;LILRB1;LILRB4;LPAR6;LY86;LYN;MDFIC;MEF2A;MNDA;MYOF;NCKAP1L;OSMR;PARP9;PDE5A;PIK3AP1;PIK3CG;PLCG2;PLEK;PLSCR1;PROS1;PSMA3;PTPRC;RB1;RGS10;RGS18;RHOH;RIPK2;SAMSN1;SIAH1;SOCS6;SP100;SYK;TAGAP;TFPI;TGFBR1;TGFBR2;TLR1;TLR10;TLR2;TLR7;TLR8;TNFSF8;TRIM38;ZFAND6	1.54438040075905e-09
31	GO:0051707	1.56728952229821e-11	5.24466192170819	7.18004783054322	30	592	response to other organism	ATP7A;BTK;CARD8;CASP1;CASP8;CD180;CD86;CLEC7A;FAM111A;GBP1;IFI16;IFI44;IFIH1;IL18;IVNS1ABP;LILRB1;LY86;LYN;PARP9;PLCG2;PLSCR1;PTPRC;RIPK2;SYK;TFPI;TLR1;TLR2;TLR7;TLR8;TNFSF8	1.84889605904663e-09
32	GO:0043207	1.63484817480016e-11	5.2348705912205	7.19217628971643	30	593	response to external biotic stimulus	ATP7A;BTK;CARD8;CASP1;CASP8;CD180;CD86;CLEC7A;FAM111A;GBP1;IFI16;IFI44;IFIH1;IL18;IVNS1ABP;LILRB1;LY86;LYN;PARP9;PLCG2;PLSCR1;PTPRC;RIPK2;SYK;TFPI;TLR1;TLR2;TLR7;TLR8;TNFSF8	1.86832492976381e-09
33	GO:0045089	1.8654982381422e-11	8.115827904646	3.01998633413051	20	249	positive regulation of innate immune response	BTK;CASP8;CD180;CLEC7A;CTSS;IFI16;IFIH1;LYN;PARP9;PIK3AP1;PLCG2;PLSCR1;PSMA3;RIPK2;SYK;TLR1;TLR10;TLR2;TLR7;TLR8	2.0673112293594e-09
34	GO:0070661	2.2186733434402e-11	9.28706052917724	2.37717799795012	18	196	leukocyte proliferation	AIF1;ATM;BTK;CD180;CD86;DOCK2;DOCK8;IL18;LILRB1;LYN;MNDA;NCKAP1L;PDE5A;PIK3CG;PTPRC;RIPK2;SYK;TGFBR2	2.38637894616495e-09
35	GO:0050865	3.50768911595119e-11	6.29497143927334	4.68158524086095	24	386	regulation of cell activation	AIF1;ATM;ATP11C;BTK;CD84;CD86;DOCK8;HFE;IL18;LILRB1;LILRB4;LYN;MILR1;MNDA;NCKAP1L;PDE5A;PLEK;PLSCR1;PTPRC;RIPK2;SAMSN1;SOCS6;SYK;TGFBR2	3.66503402772385e-09
36	GO:0002694	4.37201614766946e-11	6.51977187271305	4.3177314656645	23	356	regulation of leukocyte activation	AIF1;ATM;ATP11C;BTK;CD84;CD86;DOCK8;HFE;IL18;LILRB1;LILRB4;LYN;MILR1;MNDA;NCKAP1L;PDE5A;PLSCR1;PTPRC;RIPK2;SAMSN1;SOCS6;SYK;TGFBR2	4.44123973667423e-09
37	GO:0045088	5.51921450273817e-11	7.15244012788804	3.57789545609839	21	295	regulation of innate immune response	BTK;CASP8;CD180;CLEC7A;CTSS;IFI16;IFIH1;LILRB1;LYN;PARP9;PIK3AP1;PLCG2;PLSCR1;PSMA3;RIPK2;SYK;TLR1;TLR10;TLR2;TLR7;TLR8	5.45507228013878e-09
38	GO:0009607	5.79192755239759e-11	4.9476911976912	7.56815852408609	30	624	response to biotic stimulus	ATP7A;BTK;CARD8;CASP1;CASP8;CD180;CD86;CLEC7A;FAM111A;GBP1;IFI16;IFI44;IFIH1;IL18;IVNS1ABP;LILRB1;LY86;LYN;PARP9;PLCG2;PLSCR1;PTPRC;RIPK2;SYK;TFPI;TLR1;TLR2;TLR7;TLR8;TNFSF8	5.5739681734521e-09
39	GO:0002218	7.61619176304507e-11	8.55398629450109	2.55910488554834	18	211	activation of innate immune response	BTK;CASP8;CD180;CLEC7A;CTSS;IFI16;IFIH1;LYN;PIK3AP1;PLCG2;PSMA3;RIPK2;SYK;TLR1;TLR10;TLR2;TLR7;TLR8	7.14164443011688e-09
40	GO:0030098	1.40678066194257e-10	7.64735328575993	3.00785787495729	19	248	lymphocyte differentiation	ATM;ATP11C;ATP7A;BTK;CD86;DOCK11;DOCK2;HHEX;IKZF1;IL18;LILRB4;NCKAP1L;PLCG2;PTPRC;RHOH;RIPK2;SYK;TGFBR2;TNFSF8	1.28614922018099e-08
41	GO:0006950	2.17452342527027e-10	3.01163441548057	33.6200888281517	68	2772	response to stress	AGTR1;AIF1;ALOX5;AOAH;ATM;ATP7A;BTK;C3AR1;CASP1;CASP4;CASP8;CD180;CD58;CD84;CDKN2A;CLEC7A;CTSS;DDIAS;DOCK11;DOCK8;ELK3;ENTPD1;FAM111A;FCGR1B;GBP1;HFE;HHEX;HK2;IFI16;IFIH1;IL18;KYNU;LCP2;LILRB1;LY86;LYN;MDFIC;MNDA;MYOF;NABP1;NCF2;OLR1;OSMR;PARP9;PIK3AP1;PIK3CG;PLCG2;PLEK;PLSCR1;PROS1;PSMA3;PTGS1;PTPRC;RIPK2;SOCS6;SP100;SYK;TFEC;TFPI;TGFBR1;TGFBR2;TLR1;TLR10;TLR2;TLR7;TLR8;TNFSF8;TRIM38	1.93956882102765e-08
42	GO:0002758	2.40294899963104e-10	8.55447513812155	2.40143491629655	17	198	innate immune response-activating signal transduction	BTK;CASP8;CD180;CLEC7A;CTSS;IFIH1;LYN;PIK3AP1;PLCG2;PSMA3;RIPK2;SYK;TLR1;TLR10;TLR2;TLR7;TLR8	2.0922820218216e-08
43	GO:0009605	2.75216506961631e-10	3.36699302621182	19.5753331055688	49	1614	response to external stimulus	AGTR1;AIF1;ATP7A;BIN2;BTK;C3AR1;CARD8;CASP1;CASP4;CASP8;CD180;CD86;CLEC7A;DOCK2;FAM111A;GBP1;HFE;IFI16;IFI44;IFIH1;IL18;IVNS1ABP;KYNU;LILRB1;LY86;LYN;NCKAP1L;OSMR;PARP9;PIK3AP1;PIK3CG;PLCG2;PLEK;PLSCR1;PROS1;PTPRC;RHOH;RIPK2;SIAH1;SYK;TFPI;TGFBR2;TLR1;TLR10;TLR2;TLR7;TLR8;TMC1;TNFSF8	2.34062038595043e-08
44	GO:0002221	4.62907567522091e-10	10.8908967391304	1.56457123334472	14	129	pattern recognition receptor signaling pathway	BTK;CASP8;CD180;CLEC7A;CTSS;IFIH1;LYN;PIK3AP1;RIPK2;TLR1;TLR10;TLR2;TLR7;TLR8	3.84739312370065e-08
45	GO:0051249	7.50142804505092e-10	6.46566548205892	3.71130850700376	20	306	regulation of lymphocyte activation	AIF1;ATM;ATP11C;BTK;CD86;DOCK8;HFE;IL18;LILRB1;LILRB4;LYN;MNDA;NCKAP1L;PDE5A;PTPRC;RIPK2;SAMSN1;SOCS6;SYK;TGFBR2	6.09616052461138e-08
46	GO:0045576	1.10879419088893e-09	24.390507518797	0.497266826101811	9	41	mast cell activation	BTK;CD84;LCP2;LYN;MILR1;PIK3CG;PLSCR1;RHOH;SYK	8.81491381756699e-08
47	GO:0080134	1.4748718050953e-09	3.69091080876795	12.6742398360096	37	1045	regulation of response to stress	AGTR1;ATM;ATP7A;BTK;C3AR1;CASP1;CASP4;CASP8;CD180;CDKN2A;CLEC7A;CTSS;DDIAS;IFI16;IFIH1;IL18;LILRB1;LYN;MDFIC;OSMR;PARP9;PIK3AP1;PIK3CG;PLCG2;PLEK;PLSCR1;PROS1;PSMA3;RIPK2;SYK;TFPI;TGFBR2;TLR1;TLR10;TLR2;TLR7;TLR8	1.14757578536883e-07
48	GO:0002224	1.87344814606661e-09	12.4680542986425	1.17646053980184	12	97	toll-like receptor signaling pathway	BTK;CASP8;CD180;CTSS;LYN;PIK3AP1;RIPK2;TLR1;TLR10;TLR2;TLR7;TLR8	1.42733330628449e-07
49	GO:0007165	2.01646532400788e-09	2.76086806275486	51.1820977109669	86	4220	signal transduction	AGTR1;AIF1;ALOX5;APBB1IP;ARHGAP15;ARHGAP25;ATM;BTK;C3AR1;CARD8;CASP1;CASP4;CASP8;CD180;CD53;CD86;CDKN2A;CLEC7A;CTSS;DAPP1;DDIAS;DOCK11;DOCK2;DOCK8;ELK3;EPS8;FCGR1B;FCGR3A;GBP1;GPR65;GTF2F2;HFE;HHEX;HPGDS;IFI16;IFIH1;IGSF6;IL13RA1;IL18;IVNS1ABP;LCP1;LCP2;LILRB1;LILRB4;LPAR5;LPAR6;LY86;LYN;MDFIC;MEF2A;MNDA;MYOF;NCF2;NCKAP1L;OSMR;PARP9;PDE5A;PIK3AP1;PIK3CG;PLCG2;PLEK;PLSCR1;PSMA3;PTPRC;RB1;RGS10;RGS18;RHOH;RIPK2;SAMSN1;SIAH1;SOCS6;SP100;STK32A;SYK;TAGAP;TGFBR1;TGFBR2;TLR1;TLR10;TLR2;TLR7;TLR8;TNFSF8;TRIM38;ZFAND6	1.5049415693667e-07
50	GO:0050663	2.19273480849522e-09	9.54735209923664	1.75862658011616	14	145	cytokine secretion	CARD8;CASP1;CD58;GBP1;IFIH1;LCP2;LILRB1;LYN;RIPK2;SYK;TLR1;TLR10;TLR2;TLR8	1.59006906706555e-07
51	GO:0044093	2.21748762429158e-09	3.42055403584368	15.3788862316365	41	1268	positive regulation of molecular function	AGTR1;ARHGAP15;ARHGAP25;ATP7A;BTK;CARD8;CASP1;CASP4;CASP8;CCNL1;CTSS;DOCK11;DOCK2;DOCK8;GPR65;HFE;IFI16;IL18;LCP2;LYN;MDFIC;NCF2;NCKAP1L;PARP9;PDE5A;PIK3CG;PLCG2;PLEK;PLSCR1;PTPRC;RB1;RGS10;RGS18;RIPK2;SYK;TAGAP;TGFBR1;TGFBR2;TLR2;TRIM38;USP6NL	1.59006906706555e-07
52	GO:0050670	2.87049031307152e-09	9.33115671641791	1.7950119576358	14	148	regulation of lymphocyte proliferation	AIF1;ATM;BTK;CD86;IL18;LILRB1;LYN;MNDA;NCKAP1L;PDE5A;PTPRC;RIPK2;SYK;TGFBR2	2.01872751440433e-07
53	GO:0032944	3.13567595304133e-09	9.26122685185185	1.80714041680902	14	149	regulation of mononuclear cell proliferation	AIF1;ATM;BTK;CD86;IL18;LILRB1;LYN;MNDA;NCKAP1L;PDE5A;PTPRC;RIPK2;SYK;TGFBR2	2.16361640759852e-07
54	GO:0042098	3.38911490987029e-09	10.3060631229236	1.51605739665186	13	125	T cell proliferation	AIF1;CD86;DOCK2;DOCK8;IL18;LILRB1;NCKAP1L;PDE5A;PIK3CG;PTPRC;RIPK2;SYK;TGFBR2	2.2534533137083e-07
55	GO:0050707	3.38911490987029e-09	10.3060631229236	1.51605739665186	13	125	regulation of cytokine secretion	CARD8;CASP1;CD58;GBP1;IFIH1;LILRB1;LYN;RIPK2;SYK;TLR1;TLR10;TLR2;TLR8	2.2534533137083e-07
56	GO:0001816	3.59465051822157e-09	4.72905982905983	6.36744106593782	25	525	cytokine production	BTK;C3AR1;CARD8;CASP1;CD58;CD84;CD86;GBP1;HFE;IFI16;IFIH1;IL18;LCP2;LILRB1;LYN;NCKAP1L;PIK3CG;PLCG2;RIPK2;SYK;TLR1;TLR10;TLR2;TLR7;TLR8	2.34743516877434e-07
57	GO:0032101	3.97075081485307e-09	4.55004127770369	6.90109326955928	26	569	regulation of response to external stimulus	AGTR1;AIF1;BTK;C3AR1;CARD8;CASP1;CASP4;CD180;IL18;LILRB1;LY86;LYN;NCKAP1L;OSMR;PARP9;PIK3AP1;PIK3CG;PLEK;PROS1;RIPK2;SYK;TFPI;TGFBR2;TLR10;TLR2;TLR7	2.54755012805573e-07
58	GO:0046631	4.33134783275746e-09	13.4047921967769	1.00666211137684	11	83	alpha-beta T cell activation	ATP7A;CD86;DOCK2;HFE;IL18;LILRB1;NCKAP1L;RIPK2;SYK;TGFBR2;TNFSF8	2.73098948696449e-07
59	GO:0051704	5.02129157953211e-09	3.09956360751124	19.8785445848992	47	1639	multi-organism process	ADAM28;ATM;ATP7A;BTK;CARD8;CASP1;CASP8;CD180;CD86;CLEC7A;DOCK2;FAM111A;GBP1;GTF2F2;HFE;HPGDS;IFI16;IFI44;IFIH1;IL18;IVNS1ABP;LILRB1;LY86;LYN;MDFIC;MORC1;PARP9;PDE5A;PLCG2;PLSCR1;PSMA3;PTPRC;RB1;RIPK2;SIAH1;SP100;SYK;TFPI;TGFBR1;TGFBR2;TLR1;TLR2;TLR7;TLR8;TNFSF8;TRIM38;USP6NL	3.07019327802765e-07
60	GO:0034134	5.03723261366309e-09	211.021897810219	0.0848992142125043	5	7	toll-like receptor 2 signaling pathway	LYN;PIK3AP1;RIPK2;TLR1;TLR2	3.07019327802765e-07
