GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	adj
18	GO:0006725	0.000853011775283366	1.59411377216239	71.2423493308328	93	4264	cellular aromatic compound metabolic process	ALKBH1;ANKAR;ATAD2;ATAD2B;ATF1;ATR;BRIP1;C1D;CBR4;CWC27;DCP1B;DLL1;EAF2;ELP4;ENPP3;EPC2;ERCC8;FANK1;FASTKD1;GCFC2;HDX;INTS7;IRAK1BP1;MAPK8;MBTD1;MCM9;MCMDC2;MPHOSPH6;MRPL1;MTERF1;MTFMT;NAA16;NCK1;NMD3;ORC2;PAXIP1;PCGF6;PDE3B;PIWIL4;POLG2;POLR3G;PON3;POP1;PRIM2;PRIMPOL;PSMA1;PUS10;RBKS;RBM41;RFX7;RFXAP;RNF180;SCML2;SHPRH;SLC35D1;SP140;SRBD1;STRN3;TAF1B;TATDN1;TCERG1;THOC1;TRA2A;TRMT10B;TRMT11;TRMT61B;TRPC1;WARS2;WRN;XRN1;ZFP2;ZFP37;ZNF133;ZNF14;ZNF16;ZNF19;ZNF251;ZNF277;ZNF345;ZNF471;ZNF487;ZNF518A;ZNF540;ZNF549;ZNF573;ZNF630;ZNF721;ZNF75D;ZNF780B;ZNF782;ZNF891;ZRSR2;ZSWIM7	0.112236697535809
19	GO:0016070	0.000900727771702444	1.61936478569226	55.4534140311994	76	3319	RNA metabolic process	ALKBH1;ANKAR;ATAD2;ATAD2B;ATF1;BRIP1;C1D;CWC27;DCP1B;DLL1;EAF2;ELP4;EPC2;FANK1;FASTKD1;GCFC2;HDX;INTS7;IRAK1BP1;MAPK8;MBTD1;MPHOSPH6;MRPL1;MTERF1;MTFMT;NAA16;NCK1;NMD3;ORC2;PAXIP1;PCGF6;PIWIL4;POLG2;POLR3G;POP1;PRIM2;PRIMPOL;PSMA1;PUS10;RBM41;RFX7;RFXAP;SCML2;SP140;STRN3;TAF1B;TCERG1;THOC1;TRA2A;TRMT10B;TRMT11;TRMT61B;WARS2;XRN1;ZFP2;ZFP37;ZNF133;ZNF14;ZNF16;ZNF19;ZNF251;ZNF277;ZNF345;ZNF471;ZNF487;ZNF518A;ZNF540;ZNF549;ZNF573;ZNF630;ZNF721;ZNF75D;ZNF780B;ZNF782;ZNF891;ZRSR2	0.112236697535809
20	GO:0015919	0.000904128123750968	19.9067357512953	0.200494416503282	3	12	peroxisomal membrane transport	PEX13;PEX3;PEX7	0.112236697535809
21	GO:0046483	0.00109566100791696	1.57774910899911	70.7745290256585	92	4236	heterocycle metabolic process	ALKBH1;ANKAR;ATAD2;ATAD2B;ATF1;ATR;BRIP1;C1D;CWC27;DCP1B;DLL1;EAF2;ELP4;ENPP3;EPC2;ERCC8;FANK1;FASTKD1;GCFC2;HDX;INTS7;IRAK1BP1;MAPK8;MBTD1;MCM9;MCMDC2;MME;MPHOSPH6;MRPL1;MTERF1;MTFMT;NAA16;NCK1;NMD3;ORC2;PAXIP1;PCGF6;PDE3B;PIWIL4;POLG2;POLR3G;PON3;POP1;PRIM2;PRIMPOL;PSMA1;PUS10;RBKS;RBM41;RFX7;RFXAP;RNF180;SCML2;SHPRH;SLC35D1;SP140;SRBD1;STRN3;TAF1B;TATDN1;TCERG1;THOC1;TRA2A;TRMT10B;TRMT11;TRMT61B;WARS2;WRN;XRN1;ZFP2;ZFP37;ZNF133;ZNF14;ZNF16;ZNF19;ZNF251;ZNF277;ZNF345;ZNF471;ZNF487;ZNF518A;ZNF540;ZNF549;ZNF573;ZNF630;ZNF721;ZNF75D;ZNF780B;ZNF782;ZNF891;ZRSR2;ZSWIM7	0.112236697535809
22	GO:0034470	0.00115297502517001	3.04338842975207	4.2437984826528	12	254	ncRNA processing	ALKBH1;C1D;ELP4;INTS7;MPHOSPH6;MRPL1;MTFMT;POP1;PUS10;TRMT10B;TRMT11;TRMT61B	0.112236697535809
23	GO:0006625	0.0011609611293434	17.9145077720207	0.217202284545222	3	13	protein targeting to peroxisome	PEX13;PEX3;PEX7	0.112236697535809
24	GO:0043574	0.0011609611293434	17.9145077720207	0.217202284545222	3	13	peroxisomal transport	PEX13;PEX3;PEX7	0.112236697535809
25	GO:0072662	0.0011609611293434	17.9145077720207	0.217202284545222	3	13	protein localization to peroxisome	PEX13;PEX3;PEX7	0.112236697535809
26	GO:0072663	0.0011609611293434	17.9145077720207	0.217202284545222	3	13	establishment of protein localization to peroxisome	PEX13;PEX3;PEX7	0.112236697535809
27	GO:1901360	0.00122472127819495	1.56743933755373	73.8654846134174	95	4421	organic cyclic compound metabolic process	ALKBH1;ANKAR;ATAD2;ATAD2B;ATF1;ATR;BRIP1;C1D;CBR4;CWC27;DCP1B;DLL1;EAF2;ELP4;ENPP3;EPC2;ERCC8;FANK1;FASTKD1;FDX1;GCFC2;HDX;INTS7;IRAK1BP1;MAPK8;MBTD1;MCM9;MCMDC2;MME;MPHOSPH6;MRPL1;MTERF1;MTFMT;NAA16;NCK1;NMD3;ORC2;PAXIP1;PCGF6;PDE3B;PIWIL4;POLG2;POLR3G;PON3;POP1;PRIM2;PRIMPOL;PSMA1;PUS10;RBKS;RBM41;RFX7;RFXAP;RNF180;SCML2;SHPRH;SLC35D1;SP140;SRBD1;STRN3;TAF1B;TATDN1;TCERG1;THOC1;TRA2A;TRMT10B;TRMT11;TRMT61B;TRPC1;WARS2;WRN;XRN1;ZFP2;ZFP37;ZNF133;ZNF14;ZNF16;ZNF19;ZNF251;ZNF277;ZNF345;ZNF471;ZNF487;ZNF518A;ZNF540;ZNF549;ZNF573;ZNF630;ZNF721;ZNF75D;ZNF780B;ZNF782;ZNF891;ZRSR2;ZSWIM7	0.112236697535809
28	GO:0009799	0.00125331699212109	4.65771265771266	1.63737106811014	7	98	specification of symmetry	ALG5;ARL13B;CC2D2A;DISP1;DLL1;OFD1;TBC1D32	0.112236697535809
29	GO:0009855	0.00125331699212109	4.65771265771266	1.63737106811014	7	98	determination of bilateral symmetry	ALG5;ARL13B;CC2D2A;DISP1;DLL1;OFD1;TBC1D32	0.112236697535809
30	GO:0006139	0.00149543788606887	1.55908717229751	68.5356747080385	89	4102	nucleobase-containing compound metabolic process	ALKBH1;ANKAR;ATAD2;ATAD2B;ATF1;ATR;BRIP1;C1D;CWC27;DCP1B;DLL1;EAF2;ELP4;ENPP3;EPC2;ERCC8;FANK1;FASTKD1;GCFC2;HDX;INTS7;IRAK1BP1;MAPK8;MBTD1;MCM9;MCMDC2;MPHOSPH6;MRPL1;MTERF1;MTFMT;NAA16;NCK1;NMD3;ORC2;PAXIP1;PCGF6;PDE3B;PIWIL4;POLG2;POLR3G;POP1;PRIM2;PRIMPOL;PSMA1;PUS10;RBKS;RBM41;RFX7;RFXAP;SCML2;SHPRH;SLC35D1;SP140;SRBD1;STRN3;TAF1B;TATDN1;TCERG1;THOC1;TRA2A;TRMT10B;TRMT11;TRMT61B;WARS2;WRN;XRN1;ZFP2;ZFP37;ZNF133;ZNF14;ZNF16;ZNF19;ZNF251;ZNF277;ZNF345;ZNF471;ZNF487;ZNF518A;ZNF540;ZNF549;ZNF573;ZNF630;ZNF721;ZNF75D;ZNF780B;ZNF782;ZNF891;ZRSR2;ZSWIM7	0.129455073004028
31	GO:0006260	0.00155820444971126	3.10120812056296	3.80939391356236	11	228	DNA replication	ATF1;ATR;BRIP1;MCM9;MCMDC2;ORC2;POLG2;PRIM2;PRIMPOL;THOC1;WRN	0.130537321158069
32	GO:0006269	0.00162998787208886	59.4484536082474	0.0668314721677606	2	4	DNA replication, synthesis of RNA primer	PRIM2;PRIMPOL	0.131735091936226
33	GO:0007224	0.00167395380588966	4.41319444444444	1.72091040831984	7	103	smoothened signaling pathway	ARL13B;CC2D2A;DCDC2;DISP1;KIAA0586;TBC1D32;TTC26	0.131735091936226
34	GO:0070925	0.002498231897413	2.14635579937304	10.0247208251641	20	600	organelle assembly	ARL13B;CC2D2A;CENPC;CEP152;CEP162;CEP63;CEP83;CNTRL;DCDC2;DYNC2H1;IQCB1;KIAA0586;KIF27;NEK1;NPHP1;OFD1;PIBF1;SCLT1;TBC1D32;TTC26	0.188582231134258
35	GO:0006270	0.00263854774581796	7.73118279569892	0.584775381467906	4	35	DNA replication initiation	MCM9;MCMDC2;ORC2;PRIM2	0.188582231134258
36	GO:0097742	0.00268677033190895	39.6288659793814	0.0835393402097008	2	5	de novo centriole assembly	CEP152;CEP63	0.188582231134258
37	GO:0098535	0.00268677033190895	39.6288659793814	0.0835393402097008	2	5	de novo centriole assembly involved in multi-ciliated epithelial cell differentiation	CEP152;CEP63	0.188582231134258
38	GO:0051640	0.00277719010416551	2.27624610026845	8.00306879208934	17	479	organelle localization	CC2D2A;CENPC;CEP152;CEP162;CEP63;CEP83;CNTRL;IQCB1;NMD3;NPHP1;OFD1;PEX13;PIBF1;RAB40A;RAB40AL;SCLT1;SYT14	0.18979901843468
