GOMFID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	adj
17	GO:0036442	0.00897885568053279	15.6930358350237	0.144394159337375	2	19	proton-exporting ATPase activity	ATP6V1C1;ATP6V1E1	0.164975592780866
18	GO:0005488	0.00962049385628769	3.05782480314961	77.858850653232	85	10245	binding	AKAP11;ARL3;ARMCX1;ARMCX5;ATP6V1C1;ATP6V1D;ATP6V1E1;B4GAT1;BAG5;BBS7;BEX5;BHLHB9;BRAP;C1QBP;C8orf33;CACYBP;CAND1;CANX;CBX5;CCDC117;CCT2;CETN2;COQ7;CREG2;CSDE1;DNAJA1;DNAJC8;DRD1;DSTN;EID2B;EIF2S1;ERLEC1;FAM161B;FAM20B;G3BP2;GTF3C4;HACD3;HMGB3;HNRNPH2;HPRT1;HSPA9;MAGEF1;MARCH9;MCM4;MORF4L2;MSL3;NAPB;NARS;NBR1;NDUFAF1;NDUFAF4;PEG10;PGM2L1;PJA2;POLE3;POLR2B;PPIL1;PSD3;PSMA5;PSMD7;RAB39B;RAB3C;RAD21;RAN;RBM8A;RPP14;RSL1D1;SACS;SAR1A;SARAF;SKP1;STRAP;SYNJ1;TCP1;TMEM74;TSN;UBE2K;UQCRB;WDR12;WDR48;XRCC5;YPEL5;YWHAZ;ZNF25;ZNF483	0.164975592780866
19	GO:0061630	0.0104020774605438	4.03388278388278	1.32234651182649	5	174	ubiquitin protein ligase activity	BRAP;GID4;PJA2;SKP1;UBE2K	0.164975592780866
20	GO:0061659	0.0116573141757871	3.91625615763547	1.36034497481001	5	179	ubiquitin-like protein ligase activity	BRAP;GID4;PJA2;SKP1;UBE2K	0.164975592780866
21	GO:0032549	0.0118584881997942	3.37092632826388	1.89992314917599	6	250	ribonucleoside binding	ARL3;POLR2B;RAB39B;RAB3C;RAN;SAR1A	0.164975592780866
22	GO:0051087	0.012662176820535	6.61132291269539	0.486380326189053	3	64	chaperone binding	BAG5;DNAJA1;SACS	0.164975592780866
23	GO:0001882	0.0127473779920334	3.31539059463661	1.9303219195628	6	254	nucleoside binding	ARL3;POLR2B;RAB39B;RAB3C;RAN;SAR1A	0.164975592780866
24	GO:0001588	0.0151422739253878	132.056818181818	0.0151993851934079	1	2	dopamine neurotransmitter receptor activity, coupled via Gs	DRD1	0.164975592780866
25	GO:0004422	0.0151422739253878	132.056818181818	0.0151993851934079	1	2	hypoxanthine phosphoribosyltransferase activity	HPRT1	0.164975592780866
26	GO:0004816	0.0151422739253878	132.056818181818	0.0151993851934079	1	2	asparagine-tRNA ligase activity	NARS	0.164975592780866
27	GO:0005483	0.0151422739253878	132.056818181818	0.0151993851934079	1	2	soluble NSF attachment protein activity	NAPB	0.164975592780866
28	GO:0008121	0.0151422739253878	132.056818181818	0.0151993851934079	1	2	ubiquinol-cytochrome-c reductase activity	UQCRB	0.164975592780866
29	GO:0016681	0.0151422739253878	132.056818181818	0.0151993851934079	1	2	oxidoreductase activity, acting on diphenols and related substances as donors, cytochrome as acceptor	UQCRB	0.164975592780866
30	GO:0055131	0.0151422739253878	132.056818181818	0.0151993851934079	1	2	C3HC4-type RING finger domain binding	DNAJA1	0.164975592780866
31	GO:0017111	0.0152209624291871	2.37110743375384	4.55221586542567	10	599	nucleoside-triphosphatase activity	ARL3;ATP6V1C1;ATP6V1D;ATP6V1E1;HSPA9;MCM4;RAB39B;RAB3C;RAN;XRCC5	0.164975592780866
32	GO:0042623	0.0173327767028131	3.08614910770903	2.06711638630348	6	272	ATPase activity, coupled	ATP6V1C1;ATP6V1D;ATP6V1E1;HSPA9;MCM4;XRCC5	0.176334197548696
33	GO:0004003	0.0177206608300011	10.663908045977	0.205191700111007	2	27	ATP-dependent DNA helicase activity	MCM4;XRCC5	0.176334197548696
34	GO:0016462	0.0211044562312713	2.24240200574818	4.79540602852019	10	631	pyrophosphatase activity	ARL3;ATP6V1C1;ATP6V1D;ATP6V1E1;HSPA9;MCM4;RAB39B;RAB3C;RAN;XRCC5	0.176334197548696
35	GO:0016817	0.0211044562312713	2.24240200574818	4.79540602852019	10	631	hydrolase activity, acting on acid anhydrides	ARL3;ATP6V1C1;ATP6V1D;ATP6V1E1;HSPA9;MCM4;RAB39B;RAB3C;RAN;XRCC5	0.176334197548696
36	GO:0016818	0.0211044562312713	2.24240200574818	4.79540602852019	10	631	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	ARL3;ATP6V1C1;ATP6V1D;ATP6V1E1;HSPA9;MCM4;RAB39B;RAB3C;RAN;XRCC5	0.176334197548696
37	GO:0042626	0.0214355673063086	5.3706976744186	0.592776022542908	3	78	ATPase activity, coupled to transmembrane movement of substances	ATP6V1C1;ATP6V1D;ATP6V1E1	0.176334197548696
38	GO:0015662	0.0216415353048354	9.51888341543514	0.227990777901119	2	30	ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism	ATP6V1C1;ATP6V1E1	0.176334197548696
39	GO:0016679	0.0226281683331632	66.0227272727273	0.0227990777901119	1	3	oxidoreductase activity, acting on diphenols and related substances as donors	UQCRB	0.176334197548696
40	GO:0043812	0.0226281683331632	66.0227272727273	0.0227990777901119	1	3	phosphatidylinositol-4-phosphate phosphatase activity	SYNJ1	0.176334197548696
41	GO:0051575	0.0226281683331632	66.0227272727273	0.0227990777901119	1	3	5'-deoxyribose-5-phosphate lyase activity	XRCC5	0.176334197548696
42	GO:0097177	0.0226281683331632	66.0227272727273	0.0227990777901119	1	3	mitochondrial ribosome binding	C1QBP	0.176334197548696
43	GO:0015399	0.0236547127497237	5.16279069767442	0.61557510033302	3	81	primary active transmembrane transporter activity	ATP6V1C1;ATP6V1D;ATP6V1E1	0.176334197548696
44	GO:0015405	0.0236547127497237	5.16279069767442	0.61557510033302	3	81	P-P-bond-hydrolysis-driven transmembrane transporter activity	ATP6V1C1;ATP6V1D;ATP6V1E1	0.176334197548696
45	GO:0043021	0.0252009191561768	5.0328488372093	0.630774485526428	3	83	ribonucleoprotein complex binding	C1QBP;CBX5;EIF2S1	0.176334197548696
46	GO:0060590	0.0258863025832769	8.59547645532073	0.25078985569123	2	33	ATPase regulator activity	BAG5;DNAJA1	0.176334197548696
47	GO:0051018	0.0273703639561166	8.32614942528736	0.258389548287934	2	34	protein kinase A binding	AKAP11;PJA2	0.176334197548696
48	GO:0043492	0.0292997566393064	4.73474692202462	0.668772948509948	3	88	ATPase activity, coupled to movement of substances	ATP6V1C1;ATP6V1D;ATP6V1E1	0.176334197548696
49	GO:0001055	0.0300577970501387	44.0113636363636	0.0303987703868158	1	4	RNA polymerase II activity	POLR2B	0.176334197548696
50	GO:0004614	0.0300577970501387	44.0113636363636	0.0303987703868158	1	4	phosphoglucomutase activity	PGM2L1	0.176334197548696
51	GO:0032795	0.0300577970501387	44.0113636363636	0.0303987703868158	1	4	heterotrimeric G-protein binding	CETN2	0.176334197548696
52	GO:0043813	0.0300577970501387	44.0113636363636	0.0303987703868158	1	4	phosphatidylinositol-3,5-bisphosphate 5-phosphatase activity	SYNJ1	0.176334197548696
53	GO:0102158	0.0300577970501387	44.0113636363636	0.0303987703868158	1	4	very-long-chain 3-hydroxyacyl-CoA dehydratase activity	HACD3	0.176334197548696
54	GO:0102343	0.0300577970501387	44.0113636363636	0.0303987703868158	1	4	3-hydroxy-arachidoyl-CoA dehydratase activity	HACD3	0.176334197548696
55	GO:0102344	0.0300577970501387	44.0113636363636	0.0303987703868158	1	4	3-hydroxy-behenoyl-CoA dehydratase activity	HACD3	0.176334197548696
56	GO:0102345	0.0300577970501387	44.0113636363636	0.0303987703868158	1	4	3-hydroxy-lignoceroyl-CoA dehydratase activity	HACD3	0.176334197548696
57	GO:0003678	0.0304386412435248	7.83502366463827	0.273588933481342	2	36	DNA helicase activity	MCM4;XRCC5	0.176334197548696
58	GO:0043022	0.0304386412435248	7.83502366463827	0.273588933481342	2	36	ribosome binding	C1QBP;EIF2S1	0.176334197548696
59	GO:0019829	0.0369597041265649	7.00786448880823	0.303987703868158	2	40	cation-transporting ATPase activity	ATP6V1C1;ATP6V1E1	0.185600625388996
60	GO:0018812	0.0374315782120535	33.0056818181818	0.0379984629835198	1	5	3-hydroxyacyl-CoA dehydratase activity	HACD3	0.185600625388996
61	GO:0052658	0.0374315782120535	33.0056818181818	0.0379984629835198	1	5	inositol-1,4,5-trisphosphate 5-phosphatase activity	SYNJ1	0.185600625388996
62	GO:0061676	0.0374315782120535	33.0056818181818	0.0379984629835198	1	5	importin-alpha family protein binding	RAN	0.185600625388996
63	GO:0070883	0.0374315782120535	33.0056818181818	0.0379984629835198	1	5	pre-miRNA binding	RAN	0.185600625388996
64	GO:0016887	0.0380876824014895	2.5449836730098	2.48509947912219	6	327	ATPase activity	ATP6V1C1;ATP6V1D;ATP6V1E1;HSPA9;MCM4;XRCC5	0.185600625388996
65	GO:0005525	0.0381085693679936	2.83497708706914	1.85432499359576	5	244	GTP binding	ARL3;RAB39B;RAB3C;RAN;SAR1A	0.185600625388996
66	GO:0019003	0.0386667969560408	6.82758620689655	0.311587396464862	2	41	GDP binding	ARL3;RAN	0.185600625388996
67	GO:0022853	0.0386667969560408	6.82758620689655	0.311587396464862	2	41	active ion transmembrane transporter activity	ATP6V1C1;ATP6V1E1	0.185600625388996
68	GO:0035064	0.0386667969560408	6.82758620689655	0.311587396464862	2	41	methylated histone binding	CBX5;MSL3	0.185600625388996
69	GO:0042625	0.0386667969560408	6.82758620689655	0.311587396464862	2	41	ATPase coupled ion transmembrane transporter activity	ATP6V1C1;ATP6V1E1	0.185600625388996
70	GO:0140034	0.0386667969560408	6.82758620689655	0.311587396464862	2	41	methylation-dependent protein binding	CBX5;MSL3	0.185600625388996
71	GO:0032550	0.0392512025169604	2.81095633274056	1.86952437878917	5	246	purine ribonucleoside binding	ARL3;RAB39B;RAB3C;RAN;SAR1A	0.185752169657728
72	GO:0001883	0.0404146827693214	2.78733098177543	1.88472376398258	5	248	purine nucleoside binding	ARL3;RAB39B;RAB3C;RAN;SAR1A	0.1886018529235
73	GO:0004521	0.0421693430630043	6.49341183067003	0.32678678165827	2	43	endoribonuclease activity	RPP14;TSN	0.194094510536568
