GOMFID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	adj
13	GO:0031491	7.15917550175867e-05	9.87714776632302	0.715929429813347	6	42	nucleosome binding	HDAC2;HMGN3;HMGN5;RNF168;SMARCA1;SMARCA5	0.00284164196839036
14	GO:0008094	9.28544800972323e-05	7.43329015544041	1.07389414472002	7	63	DNA-dependent ATPase activity	ATRX;BPTF;CHD2;MSH6;RAD50;SMARCA1;TOP2B	0.00342235083786942
15	GO:0016887	0.000166687473726077	3.10689559678759	5.6251598056763	16	330	ATPase activity	ATRX;BPTF;CENPE;CHD2;DDX21;DDX46;DDX55;HSPA4L;HSPD1;KIF3A;MSH6;PSMC1;RAD50;SMARCA1;SMARCA5;TOP2B	0.00573404909617706
16	GO:0070840	0.000390571939337213	13.8247298919568	0.357964714906673	4	21	dynein complex binding	CENPF;FMR1;SMC3;TPR	0.0125959450436251
17	GO:0008135	0.000529867309910822	6.57445589919817	1.02275632830478	6	60	translation factor activity, RNA binding	DENR;EIF2S2;EIF3F;EIF3J;EIF5B;MTIF2	0.0160830312890579
18	GO:0043021	0.000604357036206144	5.32649129799389	1.44890479843177	7	85	ribonucleoprotein complex binding	DENR;FMR1;MTIF2;NEMF;SRP54;SRP72;TOP2B	0.0173249017045761
19	GO:0097617	0.00072777585539749	21.9384517766497	0.187505326855877	3	11	annealing activity	FMR1;FXR1;SMARCA1	0.0197648600729003
20	GO:0033592	0.000857647281686294	116.484848484848	0.0511378164152391	2	3	RNA strand annealing activity	FMR1;FXR1	0.021279582314286
21	GO:0042623	0.000866029512790711	2.99063150589868	4.68763317139691	13	275	ATPase activity, coupled	ATRX;BPTF;CHD2;DDX21;DDX46;DDX55;HSPA4L;KIF3A;MSH6;PSMC1;RAD50;SMARCA1;TOP2B	0.021279582314286
22	GO:0004386	0.00102030663722465	4.24888392857143	2.04551265660956	8	120	helicase activity	ATRX;CHD2;DDX21;DDX46;DDX55;RAD50;SMARCA1;SMARCA5	0.0229900021581196
23	GO:0016462	0.00111385669370734	2.21700706629029	10.7559873860053	22	631	pyrophosphatase activity	ARF6;ATRX;BPTF;CENPE;CHD2;DCP2;DDX21;DDX46;DDX55;EIF5B;HSPA4L;HSPD1;KIF3A;MSH6;MTIF2;PSMC1;RAD50;SMARCA1;SMARCA5;SMC3;SRP54;TOP2B	0.0229900021581196
24	GO:0016817	0.00111385669370734	2.21700706629029	10.7559873860053	22	631	hydrolase activity, acting on acid anhydrides	ARF6;ATRX;BPTF;CENPE;CHD2;DCP2;DDX21;DDX46;DDX55;EIF5B;HSPA4L;HSPD1;KIF3A;MSH6;MTIF2;PSMC1;RAD50;SMARCA1;SMARCA5;SMC3;SRP54;TOP2B	0.0229900021581196
25	GO:0016818	0.00111385669370734	2.21700706629029	10.7559873860053	22	631	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	ARF6;ATRX;BPTF;CENPE;CHD2;DCP2;DDX21;DDX46;DDX55;EIF5B;HSPA4L;HSPD1;KIF3A;MSH6;MTIF2;PSMC1;RAD50;SMARCA1;SMARCA5;SMC3;SRP54;TOP2B	0.0229900021581196
26	GO:0005515	0.00129666031608449	1.69390274006418	140.833546407568	160	8262	protein binding	AGGF1;AKAP9;ANKRD26;ANKRD45;ANP32E;ARF6;ARL4A;ASNSD1;ATRX;BCLAF1;BDP1;BNIP3L;BPTF;CAMSAP2;CASP6;CASP8AP2;CBR3;CBX3;CCDC174;CCDC59;CCPG1;CCT6A;CDC5L;CENPE;CENPF;CENPL;CEP126;CEP19;CEP290;CHD2;CIR1;COX19;CPSF2;CWF19L2;DCP2;DDX21;DDX55;DENR;DLD;DNAJC2;DNAJC21;EEA1;EIF2AK2;EIF2S2;EIF3F;EIF3J;EIF5B;ERCC5;FAM161A;FBXO11;FMR1;FXN;FXR1;GCC2;GOLGA4;GOLGB1;GPATCH11;GPATCH2L;GPBP1;GTF2A1;GTF2E1;GTF2H5;HDAC2;HMGN3;HNRNPDL;HNRNPR;HSP90B1;HSPA4L;HSPD1;KIF3A;KPNA3;LEO1;LIG4;LUC7L3;MCF2;MED4;MGA;MNS1;MPHOSPH10;MPHOSPH8;MSH6;NAP1L1;NGDN;NOP58;NUCB2;NUS1;PABPC4;PACRGL;PDS5B;PFDN4;PGBD1;PHAX;PLAA;PNN;POLD3;PPID;PPIG;PPP1R12A;PPP1R9A;PRPF4B;PSIP1;PSMA4;PSMC1;RAB3GAP1;RABGAP1;RAD50;RANBP2;RB1CC1;RBM17;RBM25;RIOK1;RMND1;RNF168;RNF219;RPAP2;RPAP3;RPL36AL;RPS24;RSF1;SEC63;SFPQ;SLC25A30;SLK;SLU7;SMARCA1;SMARCA5;SMC2;SMC3;SNRNP27;SRP54;SRP72;SSB;SUMO1;SYF2;TAF7;TAOK1;TAX1BP1;TCEAL4;TCEAL8;TCEANC;TLK1;TMF1;TOP2B;TPR;TTC37;TXLNG;UGP2;UPF2;UPF3B;USP8;UTP3;ZC3H13;ZC3H15;ZFP69B;ZFR;ZMYND11;ZNF239;ZNF397;ZNF711;ZNF830	0.0257337201192153
27	GO:0017111	0.00135096476790972	2.22357000637915	10.2105173442427	21	599	nucleoside-triphosphatase activity	ARF6;ATRX;BPTF;CENPE;CHD2;DDX21;DDX46;DDX55;EIF5B;HSPA4L;HSPD1;KIF3A;MSH6;MTIF2;PSMC1;RAD50;SMARCA1;SMARCA5;SMC3;SRP54;TOP2B	0.0258184377867191
28	GO:0003682	0.00166600900960342	2.47138420585626	6.95474303247251	16	408	chromatin binding	ATRX;CENPF;DNAJC2;FMR1;HDAC2;HMGN3;HMGN5;MSH6;RNF168;SFPQ;SMARCA1;SMARCA5;SMC3;TOP2B;TPR;ZMYND11	0.0301774573615083
29	GO:0071987	0.00169601989047237	58.2373737373737	0.0681837552203188	2	4	WD40-repeat domain binding	CCT6A;CDC5L	0.0301774573615083
30	GO:0003725	0.00185734542020843	6.26623022367703	0.886388817864144	5	52	double-stranded RNA binding	DDX21;EIF2AK2;FMR1;FXR1;HSPD1	0.0319463412275849
31	GO:0008266	0.00231951137235803	13.4947286216322	0.272735020881275	3	16	poly(U) RNA binding	FMR1;PABPC4;SSB	0.0386086409076369
32	GO:0044877	0.00246317497732353	2.06936905790838	11.4548708770136	22	672	protein-containing complex binding	CENPE;CENPF;DENR;FMR1;GTF2E1;HDAC2;HMGN3;HMGN5;HSPD1;LEO1;MSH6;MTIF2;NEMF;PPP1R9A;RNF168;SMARCA1;SMARCA5;SMC3;SRP54;SRP72;TOP2B;TPR	0.0397186965093419
33	GO:0008312	0.00279497968265837	38.8215488215488	0.0852296940253984	2	5	7S RNA binding	SRP54;SRP72	0.0437033186742946
34	GO:0140097	0.00337313276042821	3.46593673965937	2.47166112673656	8	145	catalytic activity, acting on DNA	ATRX;CHD2;ERCC5;LIG4;POLD3;RAD50;SMARCA1;TOP2B	0.0511922501288517
35	GO:0031369	0.0038654776177312	10.9616116751269	0.323872837296514	3	19	translation initiation factor binding	EIF3F;FMR1;RPS24	0.0569881843071229
36	GO:0001135	0.00414548769808135	29.1136363636364	0.102275632830478	2	6	transcription factor activity, RNA polymerase II transcription factor recruiting	CDC5L;TTF1	0.0578127473570265
37	GO:0002151	0.00414548769808135	29.1136363636364	0.102275632830478	2	6	G-quadruplex RNA binding	FMR1;FXR1	0.0578127473570265
38	GO:0008187	0.00449107493833663	10.3159151985667	0.340918776101594	3	20	poly-pyrimidine tract binding	FMR1;PABPC4;SSB	0.0609840702153079
39	GO:0030515	0.00517449210483653	9.7419627749577	0.357964714906673	3	21	snoRNA binding	DDX21;NOP58;WDR3	0.0667509481523913
40	GO:0031492	0.00517449210483653	9.7419627749577	0.357964714906673	3	21	nucleosomal DNA binding	HDAC2;HMGN3;HMGN5	0.0667509481523913
41	GO:0016018	0.00573873475971467	23.2888888888889	0.119321571635558	2	7	cyclosporin A binding	PPID;PPIG	0.0722240764881164
42	GO:0046966	0.00591714256732743	9.22842639593909	0.375010653711753	3	22	thyroid hormone receptor binding	HMGN3;MED4;TAF7	0.0726963229700227
43	GO:0003755	0.00672031609372416	8.76624365482233	0.392056592516833	3	23	peptidyl-prolyl cis-trans isomerase activity	PPID;PPIG;RANBP2	0.0806437931246899
44	GO:1990825	0.00756613633009335	19.4057239057239	0.136367510440638	2	8	sequence-specific mRNA binding	FMR1;SSB	0.0887301442347311
45	GO:0016859	0.0085128013071715	7.96792801107522	0.426148470126992	3	25	cis-trans isomerase activity	PPID;PPIG;RANBP2	0.0976134549888998
46	GO:0042809	0.00961932747494914	16.6320346320346	0.153413449245717	2	9	vitamin D receptor binding	MED4;TAF7	0.107903760371169
47	GO:0008026	0.0100381518345261	4.08155270655271	1.31253728799114	5	77	ATP-dependent helicase activity	CHD2;DDX21;DDX46;DDX55;RAD50	0.107910132221156
48	GO:0070035	0.0100381518345261	4.08155270655271	1.31253728799114	5	77	purine NTP-dependent helicase activity	CHD2;DDX21;DDX46;DDX55;RAD50	0.107910132221156
49	GO:0031072	0.0111438451092063	3.97054747054747	1.3466291656013	5	79	heat shock protein binding	DNAJC2;HDAC2;HSPA4L;PPID;TPR	0.116547109587504
50	GO:0032553	0.0112933245724325	1.59333556971933	23.6938549390608	35	1390	ribonucleotide binding	ARF6;ARL4A;ATRX;CBWD1;CCT6A;CENPE;CHD2;DDX21;DDX46;DDX55;EIF2AK2;EIF5B;HSP90B1;HSPA4L;HSPD1;KIF3A;LIG4;MSH6;MTIF2;PDS5B;PRPF4B;PSMC1;PSTK;RAD50;RIOK1;SLK;SMARCA1;SMARCA5;SMC2;SMC3;SRP54;TAOK1;TLK1;TOP2B;UGP2	0.116547109587504
51	GO:0035639	0.0122274525113845	1.59288294731437	22.9779255092474	34	1348	purine ribonucleoside triphosphate binding	ARF6;ARL4A;ATRX;CBWD1;CCT6A;CENPE;CHD2;DDX21;DDX46;DDX55;EIF2AK2;EIF5B;HSP90B1;HSPA4L;HSPD1;KIF3A;LIG4;MSH6;MTIF2;PDS5B;PRPF4B;PSMC1;PSTK;RAD50;RIOK1;SLK;SMARCA1;SMARCA5;SMC2;SMC3;SRP54;TAOK1;TLK1;TOP2B	0.122350643744064
52	GO:0051082	0.0123299098346731	3.86538461538462	1.38072104321145	5	81	unfolded protein binding	CCT6A;HSP90B1;HSPA4L;HSPD1;PFDN4	0.122350643744064
53	GO:0044183	0.0128681504812363	6.73975009761812	0.494332225347311	3	29	protein binding involved in protein folding	CCT6A;HSPA4L;HSPD1	0.12528237072298
54	GO:0000166	0.0150267719071382	1.53242857488449	26.74507798517	38	1569	nucleotide binding	ARF6;ARL4A;ATRX;CBR3;CBWD1;CCT6A;CENPE;CHD2;DDX21;DDX46;DDX55;DLD;EIF2AK2;EIF5B;HSP90B1;HSPA4L;HSPD1;KIF3A;LIG4;MSH6;MTIF2;PDS5B;PRPF4B;PSMC1;PSTK;RAD50;RIOK1;SLK;SMARCA1;SMARCA5;SMC2;SMC3;SRP54;TAOK1;TLK1;TOP2B;TXNRD3;UGP2	0.12940354404855
55	GO:0008134	0.0151544693229049	1.96510733928677	8.04568311599761	15	472	transcription factor binding	BDP1;BPTF;CDC5L;CENPF;GTF2A1;GTF2E1;HDAC2;HMGN3;MED4;NOP58;PPID;PSMC1;SMARCA1;SUMO1;TAF7	0.12940354404855
56	GO:1901265	0.0151702870695241	1.53127518292879	26.7621239239751	38	1570	nucleoside phosphate binding	ARF6;ARL4A;ATRX;CBR3;CBWD1;CCT6A;CENPE;CHD2;DDX21;DDX46;DDX55;DLD;EIF2AK2;EIF5B;HSP90B1;HSPA4L;HSPD1;KIF3A;LIG4;MSH6;MTIF2;PDS5B;PRPF4B;PSMC1;PSTK;RAD50;RIOK1;SLK;SMARCA1;SMARCA5;SMC2;SMC3;SRP54;TAOK1;TLK1;TOP2B;TXNRD3;UGP2	0.12940354404855
57	GO:0005524	0.0165296329609359	1.60687519586129	19.2619108497401	29	1130	ATP binding	ATRX;CBWD1;CCT6A;CENPE;CHD2;DDX21;DDX46;DDX55;EIF2AK2;HSP90B1;HSPA4L;HSPD1;KIF3A;LIG4;MSH6;PDS5B;PRPF4B;PSMC1;PSTK;RAD50;RIOK1;SLK;SMARCA1;SMARCA5;SMC2;SMC3;TAOK1;TLK1;TOP2B	0.12940354404855
58	GO:0032555	0.0166260275579617	1.55275566551922	23.4893036733998	34	1378	purine ribonucleotide binding	ARF6;ARL4A;ATRX;CBWD1;CCT6A;CENPE;CHD2;DDX21;DDX46;DDX55;EIF2AK2;EIF5B;HSP90B1;HSPA4L;HSPD1;KIF3A;LIG4;MSH6;MTIF2;PDS5B;PRPF4B;PSMC1;PSTK;RAD50;RIOK1;SLK;SMARCA1;SMARCA5;SMC2;SMC3;SRP54;TAOK1;TLK1;TOP2B	0.12940354404855
59	GO:0003983	0.0170459388050797	Inf	0.0170459388050797	1	1	UTP:glucose-1-phosphate uridylyltransferase activity	UGP2	0.12940354404855
60	GO:0004066	0.0170459388050797	Inf	0.0170459388050797	1	1	asparagine synthase (glutamine-hydrolyzing) activity	ASNSD1	0.12940354404855
61	GO:0004148	0.0170459388050797	Inf	0.0170459388050797	1	1	dihydrolipoyl dehydrogenase activity	DLD	0.12940354404855
62	GO:0016005	0.0170459388050797	Inf	0.0170459388050797	1	1	phospholipase A2 activator activity	PLAA	0.12940354404855
63	GO:0043544	0.0170459388050797	Inf	0.0170459388050797	1	1	lipoamide binding	DLD	0.12940354404855
64	GO:0044388	0.0170459388050797	Inf	0.0170459388050797	1	1	small protein activating enzyme binding	SUMO1	0.12940354404855
65	GO:0051748	0.0170459388050797	Inf	0.0170459388050797	1	1	UTP-monosaccharide-1-phosphate uridylyltransferase activity	UGP2	0.12940354404855
66	GO:0070615	0.0170459388050797	Inf	0.0170459388050797	1	1	nucleosome-dependent ATPase activity	SMARCA1	0.12940354404855
67	GO:0001222	0.0170531802234524	11.6393939393939	0.204551265660956	2	12	transcription corepressor binding	CDC5L;SUMO1	0.12940354404855
68	GO:0016668	0.0170531802234524	11.6393939393939	0.204551265660956	2	12	oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor	DLD;TXNRD3	0.12940354404855
69	GO:0017076	0.0181711469432121	1.54106447964808	23.6427171226455	34	1387	purine nucleotide binding	ARF6;ARL4A;ATRX;CBWD1;CCT6A;CENPE;CHD2;DDX21;DDX46;DDX55;EIF2AK2;EIF5B;HSP90B1;HSPA4L;HSPD1;KIF3A;LIG4;MSH6;MTIF2;PDS5B;PRPF4B;PSMC1;PSTK;RAD50;RIOK1;SLK;SMARCA1;SMARCA5;SMC2;SMC3;SRP54;TAOK1;TLK1;TOP2B	0.135888577140542
70	GO:0003727	0.0211955169899295	4.03764954257565	1.05684820591494	4	62	single-stranded RNA binding	FMR1;FXR1;PABPC4;SSB	0.153517293407749
71	GO:0045182	0.0213994754933182	5.47319162436548	0.596607858177789	3	35	translation regulator activity	EIF2AK2;FMR1;FXR1	0.153517293407749
72	GO:0032559	0.0215889828717899	1.56743323673304	19.688059319867	29	1155	adenyl ribonucleotide binding	ATRX;CBWD1;CCT6A;CENPE;CHD2;DDX21;DDX46;DDX55;EIF2AK2;HSP90B1;HSPA4L;HSPD1;KIF3A;LIG4;MSH6;PDS5B;PRPF4B;PSMC1;PSTK;RAD50;RIOK1;SLK;SMARCA1;SMARCA5;SMC2;SMC3;TAOK1;TLK1;TOP2B	0.153517293407749
73	GO:0140110	0.0225404551560728	1.52108001192186	23.1654308361033	33	1359	transcription regulator activity	ARID4A;BDP1;CASP8AP2;CDC5L;CIR1;DNAJC2;GOLGB1;GPBP1;GTF2A1;GTF2E1;MED4;MGA;PGBD1;TAF7;TMF1;TTF1;ZC3H15;ZFP69B;ZFP82;ZMYND11;ZNF155;ZNF197;ZNF239;ZNF248;ZNF33A;ZNF35;ZNF37A;ZNF397;ZNF658;ZNF711;ZNF776;ZNF793;ZNF84	0.153517293407749
74	GO:0008144	0.022822050127382	1.52842983828899	22.3301798346544	32	1310	drug binding	ATRX;CBWD1;CCT6A;CENPE;CHD2;DDX21;DDX46;DDX55;EIF2AK2;HSP90B1;HSPA4L;HSPD1;KIF3A;LIG4;MSH6;PDS5B;PPID;PPIG;PRPF4B;PSMC1;PSTK;RAD50;RIOK1;SLK;SMARCA1;SMARCA5;SMC2;SMC3;SRP54;TAOK1;TLK1;TOP2B	0.153517293407749
75	GO:0000217	0.0229941135758062	9.69781144781145	0.238643143271116	2	14	DNA secondary structure binding	ERCC5;MSH6	0.153517293407749
76	GO:0001091	0.0229941135758062	9.69781144781145	0.238643143271116	2	14	RNA polymerase II basal transcription factor binding	GTF2E1;NOP58	0.153517293407749
77	GO:0019789	0.0229941135758062	9.69781144781145	0.238643143271116	2	14	SUMO transferase activity	RANBP2;SUMO1	0.153517293407749
78	GO:0030554	0.023206102491869	1.55670140340554	19.8073808915026	29	1162	adenyl nucleotide binding	ATRX;CBWD1;CCT6A;CENPE;CHD2;DDX21;DDX46;DDX55;EIF2AK2;HSP90B1;HSPA4L;HSPD1;KIF3A;LIG4;MSH6;PDS5B;PRPF4B;PSMC1;PSTK;RAD50;RIOK1;SLK;SMARCA1;SMARCA5;SMC2;SMC3;TAOK1;TLK1;TOP2B	0.153517293407749
79	GO:0008157	0.0262380677899408	8.95104895104895	0.255689082076195	2	15	protein phosphatase 1 binding	CDC5L;PPP1R9A	0.169329342775327
